portfolio,total_fees,taxes_owed,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
XLM-BCY-VTC-EMC,1003.8245671726396,17426.02612251639,518,0,25463.455584548545,44070.23131301414
AEON-XCP-RVR-ERC,1860.6407198845943,22207.426330108625,648,0,16785.8053714839,48831.215591333916
EXCL-DCR-EXP-LTC,719.7214166479281,10898.280076119338,490,0,21941.34291449113,33952.491609954726
LSK-CLOAK-TX-LTC,2535.1032608559594,38765.152197905154,588,0,41899.2276949271,100902.9796910958
LBC-CLAM-VRM-PTC,989.6503627586974,14910.15873185971,502,0,13777.827524789323,26237.156369621793
DOPE-PIVX-BSD-BCY,1227.0953035934972,18658.748953423652,518,0,15859.837710078766,39312.6034513863
VIA-NEOS-BLK-RBY,815.845004200086,10822.905689396466,530,0,12158.464194169399,24818.433804176497
ABY-XMG-DCR-EMC,1178.3055168094706,18773.899133399067,546,0,18603.75391153097,50177.88340994003
EMC-XRP-DOGE-DOPE,1124.1567277800577,17961.970647345737,496,0,15773.355212777251,43319.43612744771
FLO-XCP-NLG-BCY,389.0078185703499,4439.981836399541,476,0,7264.569099723769,12526.520913318443
SBD-SPR-GRC-XMG,1316.3916725966571,15017.05552375852,580,0,9655.578994451735,32599.800270717875
XMR-EMC-BTC-DASH,432.79938974818674,11888.643534918461,266,76,20717.71473766829,34297.607376501175
SEQ-DGB-DMD-MONA,2622.4053208201813,40013.08169325694,586,0,37031.975368552085,88394.45614715411
DGB-STEEM-XLM-NAV,1007.7197983632651,17603.003190662213,494,0,23414.199219598115,52608.15827901142
ETC-XCP-LTC-ENRG,515.3304909668898,7004.845929965243,488,0,12040.644398291797,18371.303945636504
GRS-POT-PIVX-BRK,2657.026697792976,37607.88606278165,636,0,67807.54892336941,102495.04432618132
ABY-EMC-ENRG-NEO,2945.000547982038,44307.61288300693,616,0,105286.66526148425,97310.12405743521
DOPE-GRC-AUR-EBST,2802.506753437474,34876.02414979775,628,0,15108.040652966669,69394.6108308657
IOP-ZCL-EBST-BURST,6428.454156559633,69178.8344050228,776,0,16645.051087811953,154606.14150088298
ENRG-XRP-DOPE-STEEM,1253.7192037483933,18074.108889683797,536,0,14692.215412354008,43580.9928818901
BURST-SEQ-XMR-EMC,1231.9715923996039,18737.327429438963,532,0,22735.271868509346,50198.583348400854
CURE-BYC-EFL-ABY,1174.885400277811,18006.495970707532,492,0,14999.502475305437,37879.50233727233
EBST-LSK-NEOS-SBD,3334.663924908637,39309.66586169158,608,0,21848.54505817311,80693.53492823594
SYS-NEO-NLG-DOPE,3318.77604877907,50963.34846718822,580,0,108487.53745029538,124608.4716838523
CURE-ZCL-CLOAK-XMR,4381.424259434092,57172.81467603231,644,0,34726.05493797227,147628.96074906123
EMC-VRM-IOC-WAVES,988.5239664345353,14002.673472363755,512,0,13324.755093490885,30390.87344192536
AMP-PPC-XST-SBD,1293.813426777008,13996.877190276899,596,0,15664.427671033403,36950.62634778187
DCR-NEO-PPC-DASH,1013.2283173990254,20871.27913247327,446,0,109761.26835274755,67984.08903027065
NXT-NXS-ZEC-XST,1905.9484635558317,23679.384311963433,604,0,22937.83022648533,60126.504298407744
LBC-AUR-ENRG-BURST,745.1234858343443,9397.70161100575,520,0,8892.74504189428,21674.137990027466
AMP-LBC-AUR-LSK,702.8731802803417,9553.380747170557,516,0,17217.19589378022,22353.08132041889
ABY-XMY-BRK-STEEM,1489.763241871751,20619.918649800664,562,0,13830.677001426473,40516.90180041563
IOP-EGC-DOPE-DOGE,1556.744620931466,22645.6195173757,574,0,12658.744445762533,44181.955313650134
REP-NEO-XMG-CLOAK,5049.455197461377,72649.02402726431,596,0,121772.8641463798,193154.77272450333
FLO-SLR-LSK-VRM,1333.5442280094999,19515.527559317812,566,0,21127.095393997308,40801.4815425227
WAVES-CLOAK-RVR-IOP,2040.6815669619918,25432.70513940164,632,0,25938.187859432714,57177.293071531574
AMP-PIVX-ERC-POT,641.8073859929153,8341.018111297348,538,0,13637.857182310116,22537.318142716656
STEEM-BYC-PTC-DCR,965.7885056911173,13829.944661820324,516,0,23879.608027180682,49046.310434180574
ABY-BTC-ETC-VTC,690.6140623292822,13743.410175708625,427,103,17905.281766708442,32627.20311272472
SYS-XCP-BSD-EGC,1157.024275890731,17024.621252040786,558,0,15605.695849208856,41104.86680598217
SHIFT-FLO-NEOS-SLR,715.2852671750431,8578.881488983356,560,0,11323.812938386045,21933.837733409422
CLOAK-STRAT-GRS-OK,5948.065718783942,80744.85789187923,686,0,85895.80874713571,244651.87326579887
IOP-NEOS-RBY-ABY,1194.0701074512242,14184.945150584372,588,0,6805.219543242495,27291.836490068294
BRK-BSD-WAVES-GRS,3206.566867105013,44371.99278000518,636,0,68749.95787638584,128702.22590820056
RDD-ETH-CLOAK-DOPE,3946.041649807444,55822.89374154899,610,0,37016.89830712077,146749.11414164887
IOC-ENRG-EBST-BLK,1675.247603413778,18167.500332591146,630,0,11302.164534194659,36786.018316838126
SEQ-BURST-NEOS-DASH,1089.7046456388155,15803.45110479518,510,0,17367.607439712352,34047.65500175312
XMY-EMC-MONA-PIVX,2277.0564223759734,34242.06011197519,598,0,33704.481315780504,81434.70707651562
EBST-BCY-ZCL-ETH,3372.7541400223013,39930.00473051008,654,0,18373.750995544102,99018.8412579108
EXP-TX-GRC-ERC,837.8233343953541,10876.521749170288,540,0,12661.836291081985,26013.809852676364
DASH-POT-NXS-EXP,715.2658403897026,10085.690740862228,488,0,13855.296807611021,22255.973012903123
DMD-PPC-NEO-XLM,2118.967733944482,41796.45198686084,532,0,114145.72309564713,104356.67623335737
AMP-BLK-EMC-XMR,572.7894136420904,8454.85576753871,474,0,14289.640349088604,23465.058944420758
TX-BCY-XMR-NAV,805.226959390915,12756.10909233643,500,0,15853.054064975742,30864.815162762596
ZCL-EGC-EFL-IOC,2699.0027549357696,31777.630629381976,638,0,16017.410189924241,72582.61905724801
EFL-BTC-XST-NXS,1551.8177941214492,27058.423278560447,454,104,26010.54012097046,70688.13071774982
ETH-AEON-RDD-MONA,2577.615785616996,41101.977002503416,574,0,38315.90377751008,105473.87075890493
XCP-ERC-DOGE-STRAT,667.5343555022728,9255.705678095806,538,0,12321.39428600543,23712.894720399643
STRAT-BSD-XLM-REP,877.0493965925917,14708.045759273333,494,0,20170.244698169663,40654.469594164555
ABY-EBST-BLK-XRP,2061.4126743950196,27864.542606724186,598,0,13412.529618978308,55821.28217460494
XMY-PPC-NXS-BCY,888.0664723955975,11251.988238936947,562,0,13527.642441249753,25610.22449132261
ERC-XMG-NXT-RBY,1491.3115915011076,21971.695038781407,542,0,15839.971944801247,47420.86136648117
EFL-VIA-FLO-NEO,2115.4255328152917,31916.652906294883,552,0,109183.7191127539,87695.94302154088
OK-PPC-CURE-NXS,1593.8822636890195,24592.068795453088,544,0,18948.27734497421,51155.48223691798
XLM-DASH-POT-BSD,906.8709240508322,17781.726128307924,472,0,21134.391870139123,40688.91605901779
GRC-LSK-SEQ-DGB,1177.6719128696552,17719.581850316375,518,0,25969.95032950041,44535.89580351895
FLO-RBY-MONA-CLOAK,2646.9121465382314,33205.80118949486,598,0,43354.89087918571,93731.94564187786
DGB-POT-EXP-XLM,591.539695002985,9594.382085137124,484,0,16965.61151530205,25300.261259161463
REP-NAV-ETC-VTC,757.8224074427227,12151.016535370909,480,0,18226.521766048576,30375.450409604335
MONA-CLAM-NXS-NAV,1792.8236591816608,25320.0714776415,550,0,32915.06034511181,60410.22277020778
NAV-SHIFT-SBD-BURST,1530.2333822649787,20223.710315012413,562,0,15722.050434280107,46445.01675509381
LTC-NAV-EXP-XMR,598.663552494682,10062.678004438056,414,0,19507.435117937304,26975.57563988799
SBD-BCY-VRM-STEEM,890.4002728687225,12732.017710323726,522,0,10864.552264422506,26927.421907388183
ZEC-BLK-STEEM-SPR,645.8137375075928,7162.836952164123,516,0,9920.058799056014,22795.989594411665
DGB-CLOAK-BRK-RVR,3124.700018126717,38515.12348072235,626,0,29546.48309112738,85858.06159837764
GRS-VTC-DOPE-SBD,6382.540600983779,92135.01234547781,656,0,74222.11182208931,220498.8317601239
BURST-IOC-GRS-XCP,2083.2933791111345,26255.283379982277,660,0,65489.73034445403,75377.39020146393
TX-BRK-MONA-NLG,2208.756401283802,29318.95287322601,592,0,29074.34089952636,64697.74471706526
IOC-CURE-ABY-BTC,711.5547443964143,12787.759551286945,396,92,12874.220927363132,27450.91109219625
POT-RBY-AMP-ZCL,1484.02143958781,16756.009061542547,662,0,10917.811472053541,41959.240923447935
SBD-SLR-BLK-BRK,1278.5380332208401,15743.46516881441,558,0,9282.589284752908,33119.639850369625
STRAT-BLK-XMR-PPC,401.05210269253894,6609.472680689207,402,0,12589.257939693336,19013.96766805758
SPR-GRC-EXP-RDD,840.1708937615263,9355.387648799362,582,0,12382.818322066125,25199.617899617824
OK-DGB-DASH-IOC,1515.3657252569935,20879.72645873359,578,0,16716.928472097337,43598.29081953234
XMG-IOC-CLOAK-FLO,1849.6548991855368,21164.649783269884,598,0,27185.176273973928,53525.59333821847
VTC-LBC-XMG-WAVES,1033.1886085657318,16940.652261957915,504,0,17356.279905042516,33819.06476456381
DOGE-WAVES-ERC-PTC,742.0907174556635,11731.700155765882,470,0,18078.15912628108,32926.51675501053
EXP-BURST-NEO-BSD,2117.6910334682284,34573.83244472118,554,0,105843.61752420664,77568.2287499184
ENRG-XRP-BCY-SYS,528.0133818246574,7548.998146389451,504,0,10930.81126581755,19830.10603274327
EBST-FLO-SHIFT-MONA,4367.001799664051,52257.8174640854,714,0,33586.498497305925,128171.37012432265
GRC-SLR-EXP-EMC,541.9747034924826,7706.908851273471,488,0,10428.312312349946,18527.052864103585
STRAT-BTC-SBD-XCP,565.4503132879972,9674.875473485046,377,95,10993.57534429485,23236.876605129175
WAVES-VTC-ERC-CURE,1113.4121857303544,17955.28399199704,504,0,21361.067787242133,46356.24419584533
LSK-ZEC-STRAT-SHIFT,730.7111986534836,10819.817173848573,476,0,22308.98119843942,31285.60054347567
GRS-XMG-GRC-XMR,2255.192407472874,36091.2377688513,562,0,70420.79188901254,106659.45547346483
ETH-PTC-BLK-POT,656.7640269689434,10521.782480213706,484,0,16128.03250361792,25995.70889975808
SBD-EFL-XMY-RDD,1772.5986264964015,24249.488143393144,540,0,16844.55754450454,53703.55792050615
BCY-EGC-STRAT-VTC,863.2194807668919,13173.724365731354,498,0,16844.003975836247,29879.54283674506
CLAM-DOPE-VRM-FLO,1357.2985638272223,17854.59959719865,552,0,12712.437585298207,37518.64693777094
RBY-NEO-DGB-MONA,3568.0597603368765,58330.879599460684,556,0,122153.83787124406,148713.97935470747
BURST-BSD-POT-RDD,994.1283688137677,16665.864393543357,514,0,17598.928312924127,40576.25922932498
REP-GRS-EMC-BYC,2127.6276837484775,30083.42327536323,600,0,70920.02608708781,113624.66635765314
NXS-BRK-BYC-ENRG,1570.4255455067212,18418.561970104056,598,0,16948.819626097295,43772.2044767566
MONA-XST-AMP-NLG,2006.0450384868452,23982.82772065994,618,0,34031.978176411096,62088.78314077616
PPC-SPR-BRK-XVG,2707.552574868924,31154.870001474894,638,0,66039.76262832072,75204.08369041274
IOC-REP-RBY-DGB,702.7951847096374,8951.879126832011,534,0,10333.818195507038,23631.452443513033
NXS-AEON-SHIFT-DCR,1637.512530668532,21432.33787043722,616,0,24119.3191324361,63833.83161575602
XMY-BTC-SYS-NLG,634.7317100975989,11731.885985921834,395,103,15675.611068521219,31203.28201697454
XST-NAV-NXS-BTC,1772.9985588314244,32163.835018613325,426,104,27263.443907034372,79764.85783500847
EGC-SYS-DMD-RBY,1267.8782721481912,19364.73338043369,526,0,16705.848048470827,45277.71242598456
XRP-ZCL-NLG-NEO,4689.254792178537,55659.5113412004,636,0,107607.10306603459,144509.00609578923
CLAM-EBST-XCP-DCR,1298.2106738709638,17081.082899151716,600,0,15900.940588435404,42072.555389154484
SYS-XMY-OK-ZCL,4986.858908687212,61129.22976665984,718,0,21341.903512112738,138186.62786942144
DASH-BYC-DGB-XST,1618.4399103024366,23488.44999533179,572,0,24048.426221600184,62698.51493298561
SYS-NXS-NXT-BURST,1208.178779393786,16878.161474996024,546,0,18836.62343291307,44187.029779732366
EFL-EGC-BLK-POT,793.6810458089913,11703.063903672772,502,0,11541.39279921132,26927.962984159196
RBY-BTC-DMD-ERC,707.6318232933197,13271.816405892676,357,87,18592.900667846283,36588.2174386652
DGB-CLOAK-BCY-XMY,1457.1506118608877,21521.009031420104,524,0,27380.254966412376,48176.297283443906
ETH-VTC-EXP-PTC,1071.556618498802,16278.637261784483,530,0,22862.845461656645,37743.85686203736
XRP-CLAM-AEON-BLK,660.725803747612,10185.48606008339,504,0,11561.213556334194,23135.139433068634
XVG-EMC-NEO-EBST,17113.741521149106,245255.68556575535,738,0,165936.03711744217,566841.9658314327
BRK-EBST-RVR-XMG,4663.967046124543,56185.85107102203,634,0,17101.509356839648,96671.24166581899
BRK-ERC-RVR-GRC,1426.9815755992297,18828.538929130256,542,0,15049.648696875944,39004.09163099602
DMD-XCP-BRK-EGC,1543.3392897032336,21060.393419964174,566,0,15004.697600027273,40289.208400583986
ERC-DASH-VTC-EBST,3608.905630080648,49435.40091139597,624,0,25416.30510041776,110520.67871925647
REP-ZEC-EFL-LSK,596.1164870379511,9415.41245002468,434,0,21171.902498178966,28929.203684396096
LSK-ERC-SHIFT-REP,1370.8325833877177,18555.948300420026,554,0,26485.8087475171,54954.45218797712
DOPE-XMR-BTC-OK,1811.2484918013888,35002.91392104405,444,106,23354.19445072311,77360.7907878422
BLK-PIVX-BSD-PTC,1062.3190073779042,17141.228890734594,490,0,18511.371452751453,40344.74668562888
VRM-NEO-ZEC-DGB,2320.9987969002427,37676.77175639567,576,0,105836.43435920763,89173.42853708063
POT-XST-LTC-ETH,964.9901309761392,17618.75971851272,462,12,24670.805236291817,46251.68296775154
BCY-EXP-ETC-AEON,510.65780762835567,6357.784986955196,514,0,9079.507444432049,15515.613152036796
NLG-CLAM-NEO-ETH,847.282436797055,17042.796846272537,385,35,104731.6962641355,46465.49913319966
IOP-STRAT-CLOAK-CURE,1848.8931577774426,24058.46421608037,612,0,25728.864160187928,56283.16209130704
DGB-WAVES-STRAT-ENRG,536.2042170249372,7341.302980231592,476,0,10565.032128836241,20315.273567208584
MONA-POT-BURST-NXT,1397.2209149626553,22163.879019276774,534,0,29194.50866127815,45066.3603855413
NLG-AEON-BURST-GRS,2771.2307330020817,36223.64090611915,682,0,69181.93503565136,112513.39049227674
EGC-NXT-XLM-BYC,1538.7346120414788,24664.621717041584,558,0,23543.067526232644,57564.62324331586
IOP-DOPE-RDD-VRM,3454.0704673419573,50864.4160747015,654,0,17561.290907331968,86331.73922878492
SLR-GRC-EMC-REP,583.8811390965993,8701.879975693933,490,0,11917.603511554444,23768.54725320525
NLG-XLM-EXP-BLK,561.9097084081988,8064.28226247829,504,0,15400.523401620932,21084.671293447107
NEO-VTC-MONA-SLR,5141.710504444326,89331.67079724201,586,0,127673.4695870938,188684.4945704443
BYC-PTC-STEEM-SLR,1132.3445092457803,15744.652977078587,528,0,19103.784012587625,41126.41547685138
GRS-CURE-BSD-SHIFT,3817.791808015379,53559.184394363605,662,0,71438.6298051328,159514.86150202167
DASH-AMP-VRM-BSD,1058.748585481676,16315.785388164557,512,0,14065.612475719152,33138.141104533046
XLM-VIA-SPR-ZCL,3514.4024047259454,38974.54542936951,736,0,25029.27370378268,110906.89218001685
EXP-EMC-BSD-IOC,842.6628985513082,11586.002789214892,526,0,12719.083487652628,26121.403207401694
VTC-EXP-POT-RDD,1020.1141528922237,16268.07595996714,542,0,19306.829131327155,33308.589050305745
XCP-CURE-MONA-EMC,1567.7769624670793,23257.135572603176,536,0,30568.135372934692,55726.82114738577
SBD-EGC-NEOS-LBC,1076.0941452619277,12795.30779840866,562,0,9165.144744377258,26123.98431740357
EFL-ZEC-XVG-AUR,1658.1567400405208,24828.390809211658,536,0,66510.97744142142,62576.38167588056
EFL-XMR-SPR-PTC,1488.269144925081,19072.417716671054,594,0,19169.768212585244,46013.8910012518
LTC-CURE-ERC-XRP,844.506352637817,15045.58513916892,464,0,20045.92492746107,41197.72332490484
SEQ-PPC-SBD-ENRG,1092.9160976993119,13624.326580813004,544,0,13164.037525556321,31478.988368986735
VIA-RDD-MONA-SYS,2147.569595071066,34474.93908115085,588,0,39293.52458197338,96414.53240836444
EFL-BSD-EBST-RVR,3479.6511822625253,44684.28128953458,612,0,17982.674387946347,88570.66691234519
NAV-NXS-EGC-STRAT,1573.657175400396,22539.11215174719,550,0,18413.13042290049,49065.902718501995
REP-SEQ-VTC-SBD,1711.8926486837645,24065.577574728202,546,0,21073.856803807088,51981.95087519614
DASH-IOP-RDD-EFL,1414.5867840091516,21615.53540832252,576,0,16565.31576454324,46739.32424861626
BURST-AEON-STRAT-EFL,1106.9959160426074,15621.344664506934,566,0,15334.133706655863,38603.73876351895
IOP-LBC-XCP-SLR,784.1895785078187,9614.096229371455,614,0,6513.426823238062,18327.342510206785
AUR-TX-CLOAK-GRS,5650.692142448499,75576.40952023581,714,0,82098.70359966178,211662.3577980355
TX-FLO-XST-OK,3414.1028709084158,45144.596426719756,680,0,23173.128880047014,98721.94079557339
SLR-NLG-IOP-EXP,659.6596354662277,8188.088829821933,548,0,6401.108442935263,16551.641462373103
ETH-RVR-LBC-NAV,955.6441609704315,14438.962754856037,502,0,15564.334011936166,30404.488080345196
REP-FLO-PIVX-XMR,459.7286161885392,7254.158581984154,390,0,16084.095517129095,24466.896060737883
EMC-OK-SPR-NXT,2520.851366364133,29380.211960640616,694,0,17026.47379056105,63018.384970453524
DOGE-BYC-RBY-ETC,500.68422174385654,6357.715319135022,474,0,10841.463674452394,19466.847263525044
TX-LTC-BCY-BYC,785.3286803548424,10800.258836414901,526,0,16780.54298387303,28993.35097138787
NXT-EXP-LTC-LSK,868.6651853322261,15404.825786168883,438,0,24417.130338414598,33051.86521368437
XMY-ZCL-CLOAK-EBST,12878.218860514095,142828.5107262633,766,0,34526.405078343385,318997.46024800005
WAVES-AEON-SBD-EFL,1213.7098736285532,16059.8154166827,556,0,13516.647415347012,37152.55564037197
IOC-BYC-LTC-NEOS,865.4065873627136,10526.754533063526,526,0,15634.813197228756,26235.182422342044
EBST-DOGE-RBY-ERC,1782.948663484612,24919.388445044464,564,0,16056.84165121186,57964.690048176184
BLK-EXCL-NXS-ERC,1583.9615826690435,21346.28452354388,570,0,21141.40114621542,52585.84621104389
EGC-NEO-XMR-XVG,7572.905280560817,125471.02436440751,624,0,165644.49385247566,305787.79641073773
VTC-ETC-CLAM-EFL,606.2665403887169,9103.367869227803,482,0,15439.597796428636,23005.798008923713
SEQ-REP-XCP-XMR,873.8911912779896,12871.995487937296,498,0,18361.18809617367,31374.532112783032
POT-SBD-MONA-XMY,2258.3773549217144,32561.043523535365,550,0,27397.08030374652,58904.081781932764
NXS-ETH-SHIFT-CURE,1304.8243444333311,18125.29771449978,566,0,20721.82664229485,48165.253523552754
STEEM-SBD-REP-BLK,645.4024206434652,8424.643919433658,464,0,10480.055153270774,24807.543399405433
BCY-ENRG-NEO-ETH,1184.6990451647284,19984.695665415617,474,34,104332.94521845119,51664.842238648176
VRM-NEO-XST-XCP,5671.3099371645085,87529.74771504343,614,0,112403.92806664402,158142.97055930205
DOPE-BSD-VIA-CLAM,1547.461723905391,21954.986321368015,580,0,18013.975223372774,47969.208023919695
BYC-GRC-AEON-EXP,865.1293442165788,10849.676882079506,546,0,13658.138961837387,25597.81248835988
PTC-ZEC-RVR-BRK,1608.823523073222,21529.280653438553,554,0,16459.380182624172,43774.06086098026
GRC-XMR-SHIFT-EMC,857.9219275792746,13060.31158873731,522,0,18364.676925981617,34961.60362279278
BLK-NEO-IOC-EBST,4818.486124386654,63946.99249394936,630,0,105798.83949263368,127882.49646940589
XLM-EXP-BYC-AUR,806.7932518774322,11370.912674067853,510,0,18630.328187576746,29385.397975944805
XVG-ERC-NXS-ABY,4386.856141376473,54720.4102000366,628,0,73856.98879411723,137402.17357359437
GRS-RBY-XVG-ETH,5823.49311314321,83939.4184969065,678,0,124242.57476656314,267686.68672330794
STEEM-BSD-LTC-NEOS,907.0899938969545,14760.760814694693,480,0,17432.641697222272,36877.242427453486
SEQ-DASH-EXP-VIA,1047.5925086100033,14621.283587069118,550,0,20042.38331828228,32609.14418769162
WAVES-OK-SPR-LSK,2015.482573335436,24212.06962293638,612,0,23739.481444553458,54493.299626604945
NLG-XMG-VTC-VRM,1970.1501369094485,28686.0195114263,590,0,18972.089194237476,51408.92029346164
CURE-BRK-XRP-RVR,1651.3804881989997,24097.14800869043,560,0,13997.947992783942,43372.693243076516
LBC-SBD-ZCL-XST,4272.116132846001,46303.80714749704,710,0,20004.403367680763,108457.57504439988
VTC-ERC-XVG-ETC,2797.790043701883,43979.00028610034,632,0,75421.37630982541,103922.03427490784
NEO-LTC-RVR-BRK,4329.40686101233,62973.457043678216,616,0,110258.2821681544,131165.9693915656
BYC-BCY-NLG-DGB,560.832076683999,6529.870689767607,510,0,12073.265631705503,19309.643227786113
ENRG-ZEC-SEQ-WAVES,651.4154072078796,8587.138342001323,502,0,14093.785293729767,23176.088180737082
BLK-XST-EMC-NAV,1793.1352130970008,25159.496442251635,594,0,22461.559491737662,62566.54858364143
ENRG-XLM-AEON-DGB,1270.6233511849716,18975.505562480186,580,0,21166.848183247257,52681.42879687988
NEO-DMD-PTC-IOC,3787.535805199456,55034.644180486226,572,0,110905.93161179805,107321.97867201327
GRC-VTC-REP-ABY,903.3718124087104,14379.372900522068,512,0,15983.490742738424,30881.44151006652
AUR-XMY-VRM-RVR,2140.2063335054254,28810.1829755121,586,0,13061.550468808202,46584.153677131544
XST-AMP-PPC-REP,867.2927773108443,10528.638094470285,540,0,16544.578354358528,30480.791390957682
ZCL-IOP-EBST-XMR,5979.274609623553,66850.52292261632,740,0,19137.50533999223,145299.7459296085
XRP-AMP-CURE-SPR,889.3580348876193,10181.413077718425,618,0,9936.38792001919,25192.053008183066
SBD-ZCL-ABY-PTC,4485.445926421992,45746.578991676535,722,0,17509.50038878599,105807.73561956602
ZEC-AEON-BCY-DASH,512.3279082295725,7771.184430413856,442,0,12895.224638272113,20101.012533726265
CURE-XMG-LSK-DASH,1369.237954211599,24706.3661159265,462,0,24850.797745616128,50836.01552047142
DOGE-REP-LBC-DGB,421.1313066228778,5871.634564817286,454,0,9987.528935526603,17811.120836693193
OK-POT-BLK-NLG,866.4031445707792,11716.09230688737,536,0,12136.689078869747,25592.850936011273
XMG-CLOAK-RDD-NAV,3125.359890229346,47122.89494794377,586,0,35412.88491517216,109691.46859327864
XMR-BSD-AUR-ETC,538.8114430883859,9463.473781140301,396,0,14334.08776458605,24531.320596023084
BTC-NXS-LBC-FLO,614.7452981096758,10067.481671397732,405,123,15541.127382861383,28147.1561924572
SPR-XMG-XMR-NEO,3719.412498840002,49660.457363082794,618,0,108430.35389230163,118239.39349664193
BSD-XMG-LTC-BYC,1231.5525637726141,19341.884557441666,476,0,21056.492819787316,49290.78219695032
XRP-BLK-STEEM-EXP,522.3190485368627,7249.100337916697,468,0,10540.310539435719,19596.220853327082
PIVX-AMP-MONA-EMC,1308.4789040727624,18277.51492419189,568,0,31085.9039313108,49101.73096453157
SEQ-NEOS-LBC-RDD,1387.7825461836906,19415.103968435928,544,0,18165.312527663147,38039.1485114012
EBST-REP-DOPE-PTC,4223.819086517175,55931.65288519695,636,0,21310.989072094068,115066.27483568813
FLO-GRS-RBY-XVG,5395.294340768864,73992.02802312493,694,0,121274.49109473165,235473.16000705623
VTC-DOGE-VRM-EXP,981.1496810519246,16228.24498097147,520,0,15988.892763440994,29986.97004448265
NXS-SHIFT-DOGE-VIA,1274.2066061241715,17098.803457616683,572,0,20573.043743394832,43212.718290988094
XCP-EXP-XLM-ZEC,526.5649580201605,7909.422265710183,466,0,15443.17850043977,20568.1599705979
PTC-SHIFT-STRAT-XRP,1051.3846467850449,16345.181426149882,504,0,18218.45964093448,38391.66997966697
BYC-NEOS-IOC-STEEM,827.1443903698186,10079.078097122616,516,0,12862.555809754318,25381.79610497878
DOPE-XST-CURE-PIVX,3013.059383642599,43210.128577583935,588,0,24415.267514394316,94270.63405777403
DOGE-EFL-EGC-RBY,765.8531436267715,11449.490954303923,490,0,12172.875006763701,29097.30709879803
SYS-DCR-STEEM-SBD,600.8149515214318,9485.242035990512,446,0,17943.795311673308,34485.04898405061
EXCL-RBY-OK-VRM,2843.6806608060256,40924.935374860725,614,0,19151.974134465552,71116.82296042997
IOP-LBC-EFL-XMG,1189.0412894913952,16848.23531556502,590,0,10348.101719673461,30874.077693464933
EGC-AUR-NEOS-XST,2028.6447904567121,26337.221656810918,582,0,18314.914677083274,55906.02678662564
REP-ENRG-ERC-PIVX,787.8448893834405,10386.740737571692,514,0,15165.099335566487,30467.151674504286
XVG-EMC-XMY-SLR,2648.049459155827,41842.97847663485,576,0,69932.20026537683,91980.78405726248
RVR-BLK-VIA-PTC,1492.4942347382296,20731.694769095462,558,0,19567.639913106257,42711.92032484558
XMG-BLK-XST-AEON,2740.789316809508,36297.72483488446,630,0,21895.7958018214,78097.49508251616
XCP-ZCL-STEEM-ETC,1363.310399731674,15350.348385442752,586,0,13595.74573207516,43522.977481658534
AMP-GRC-ETH-DCR,345.74568797534715,4573.224201147987,444,0,15586.959950245588,19133.518407588446
AEON-MONA-DCR-LSK,2160.8882241837014,35548.15303704288,544,0,45194.5313652682,104270.92605410898
ZEC-VIA-OK-GRS,2982.737796931892,41852.137131875636,642,0,73601.51034575676,137558.43884531717
MONA-EBST-SLR-ERC,4219.8957569838785,55860.69480026732,636,0,34447.969578168515,128530.43225478363
ENRG-ZEC-LBC-EGC,713.8278619425764,8663.797158567464,506,0,9686.259575235894,21801.52994838168
DASH-XCP-XMR-REP,499.0513494627297,8479.200211082052,382,0,15159.733263020542,22195.222537031965
EGC-OK-PPC-BURST,1291.921852602692,19679.906669362237,552,0,16843.02870998074,45140.358745220685
ZCL-CLOAK-ENRG-BLK,3018.4756200677307,35214.56087196827,634,0,28297.99191630642,91804.26479306284
RBY-LBC-PTC-EXCL,1314.6290581964874,17703.335700500356,552,0,17581.98891545645,38882.35197404537
CLOAK-LTC-ENRG-ETH,1195.389770393104,18323.66367360236,497,13,32849.49168816529,54968.556313987225
EMC-BYC-AEON-EFL,1597.2662345145397,20786.507037308485,596,0,19311.15721357934,54319.44077692153
REP-NXS-LTC-MONA,1806.6039200792509,25650.709299957816,514,0,36445.93557623798,74755.80306809476
ZEC-NEOS-IOC-LSK,735.2945605415667,9320.678651061762,516,0,18132.25929300269,22520.33368655286
NLG-LTC-CLAM-ETC,291.0399211192681,4305.405205129346,388,0,11721.889703660896,13779.89188414993
AMP-PIVX-NLG-IOP,652.6316502383698,7472.93802215995,562,0,8848.76024432198,18312.939360082946
EFL-XMR-VIA-DOGE,681.5359396146214,11151.333307487543,486,0,18912.781774392395,32179.726554595763
DGB-CURE-EGC-EMC,1226.1273976260877,18669.038760646945,570,0,16718.22842259843,49231.24270810993
XMY-SEQ-ERC-PIVX,1852.6575659997688,26455.21859945043,584,0,22238.03441301092,58403.740949087136
SPR-ZEC-VRM-EXCL,1552.8560487732982,17694.841208661863,632,0,14332.723595518073,40844.61635571699
WAVES-BTC-BURST-EXP,343.1727752742135,6431.357094695669,329,103,12623.030195672407,18593.346852742598
BYC-EFL-BTC-NXS,890.2686587201121,15219.31085598685,402,108,20596.176526942872,43339.29137802307
EMC-EXCL-BCY-XMR,742.4233755745812,12181.030384940781,462,0,19029.085316763114,31426.324199563875
SEQ-VTC-REP-BLK,1104.4203936217075,16782.561257327845,520,0,21088.06971226122,38763.05068592524
