portfolio,total_fees,taxes_owed,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
VTC-EMC-IOC-DASH-ABY-FLO-SBD-AMP-STRAT-SYS,1141.2278203057365,16069.811268355155,1534,0,14137.279216720102,37312.42848171798
DASH-DCR-XLM-ENRG-GRC-AUR-VRM-SBD-ABY-ETH,1120.4890879286627,17730.139642629078,1409,13,16276.562890766458,42543.14307618473
NLG-SLR-XCP-XMY-IOP-XMR-OK-SHIFT-XMG-BYC,1892.699104372766,24541.941237520172,1666,0,15305.93247859365,50235.507853980744
LSK-ZEC-NEO-VIA-EMC-PTC-CURE-BTC-STRAT-OK,1972.957591797898,33971.62305793982,1408,106,59128.1953528798,83183.70952792504
XVG-TX-ENRG-EFL-LBC-RDD-SHIFT-GRS-POT-VIA,3087.010843750583,43173.57362214062,1744,0,59359.76508937093,106591.02800548315
BSD-RDD-GRC-VIA-TX-BRK-XST-ENRG-EFL-AMP,1840.0466540355176,24567.879453230576,1608,0,18040.834288893304,57196.55538001776
EMC-NAV-SHIFT-PTC-STRAT-EXP-XLM-CLAM-RVR-SLR,1280.327846479184,18177.207041490532,1502,0,17419.316371479814,40906.16111542168
OK-XMR-DOGE-EGC-ETC-TX-AMP-EFL-PTC-LSK,1333.335486675208,20251.900397230173,1526,0,19706.323576147908,47664.04393675475
BYC-AEON-XMR-EXCL-BTC-SBD-GRC-SPR-LBC-AUR,1272.937460980961,16619.342151796467,1440,106,14953.91520270579,41597.08464516448
DMD-TX-EGC-BTC-GRS-NXT-XVG-NLG-IOC-GRC,2535.1692787786965,39411.69881939691,1545,113,57833.59123232374,91580.32866260932
EXP-EGC-POT-XCP-XST-REP-DCR-CLAM-VTC-TX,1242.5927665477607,17762.391663349015,1552,0,17167.292778726125,42664.53573716101
NEO-STEEM-DMD-VIA-WAVES-PTC-XVG-CLOAK-DASH-BTC,2943.576340038015,49541.60378443782,1449,109,83891.82242189885,125433.55313250535
XRP-BSD-AUR-ZEC-NEOS-NAV-BTC-ABY-SEQ-EXCL,1142.9674681712668,18045.0224614259,1314,100,16044.79424810189,41245.18202773292
SBD-BCY-NAV-XMY-STEEM-DGB-ZCL-BURST-EMC-VRM,2140.4807493186877,28437.044171052865,1656,0,15316.919389347733,68209.15716740172
SHIFT-NEOS-XMY-ERC-SEQ-DGB-AEON-BLK-SBD-VIA,2007.4700271094598,25512.12891641997,1682,0,17432.397189816893,58140.55361233052
STEEM-NEO-DMD-BCY-NEOS-XRP-XMG-SBD-AMP-PPC,1385.267269530077,19447.987494649355,1472,0,48403.39790488303,44279.13211976831
PIVX-IOP-REP-LBC-LSK-XLM-DCR-XMY-ERC-CLOAK,1764.9329576141224,25758.010353870075,1628,0,27434.54468127416,69795.97010900652
SLR-EXP-ZEC-FLO-XMR-XVG-PPC-BCY-DMD-XRP,929.4817173106882,12852.225047813517,1426,0,34004.04361679161,32587.898898251467
ETH-IOP-XMR-DGB-DMD-DOGE-GRC-VRM-BCY-PIVX,894.6113665660706,13669.482793753325,1391,21,14136.737941368454,31717.82324147525
LSK-IOP-PIVX-ZCL-ERC-POT-BSD-XLM-IOC-CURE,2231.0912368181453,31540.11095278579,1748,0,21033.61193903252,74334.52650216286
REP-RDD-EXCL-XCP-LBC-XLM-XRP-AUR-BSD-EFL,1290.0471594865403,19598.08751200048,1504,0,17650.730573343026,46914.49771652068
AEON-PPC-SEQ-RVR-XRP-ENRG-RDD-AMP-NAV-CURE,1608.6662939035375,21562.734180019797,1554,0,16395.95222480677,48048.00805242243
ETC-IOC-GRC-ZEC-DASH-VTC-ENRG-XLM-ZCL-DGB,1256.5796508606618,17721.399032024896,1576,0,17117.15086665641,45888.798920540976
SPR-RDD-SHIFT-NEO-REP-CURE-NXS-TX-DMD-EGC,3337.4611921329406,45749.784359637895,1712,0,54717.153858850616,107361.19007572607
XCP-SLR-GRS-XRP-VRM-NEOS-POT-DCR-BYC-SHIFT,1628.6124753336649,21579.449913538952,1670,0,35919.98219732674,56906.87066506213
LSK-ERC-EFL-EXP-BTC-NLG-LTC-XLM-NAV-AMP,865.2492373697181,14311.615392016074,1247,97,21722.44146023986,38178.996820569104
IOC-DCR-EXCL-ENRG-ZCL-SEQ-IOP-ETC-EXP-XMR,1640.8561614246337,20816.380812470423,1698,0,16360.683880476734,50101.576551616214
SYS-REP-EBST-FLO-ERC-WAVES-BRK-DASH-SLR-BURST,1474.5579650666812,20191.08755776858,1506,0,15389.55498007429,51707.93356201627
AMP-EMC-AUR-DOGE-CLOAK-SYS-PPC-GRC-XST-MONA,1621.25001376664,21734.731040469796,1596,0,27381.58545058387,59057.013067606575
LSK-ETC-NEO-BLK-DCR-REP-XMR-ZEC-EGC-WAVES,937.0989362453057,15284.97422810124,1320,0,54925.061601706,45949.81446722659
VIA-SYS-BRK-DMD-LSK-ZEC-SBD-AEON-REP-BYC,1581.9058438199434,20491.02022302189,1542,0,20109.396618329865,53221.887330842845
PPC-BCY-TX-IOC-VIA-NLG-DGB-XST-PTC-SEQ,1511.6039072878696,19435.054692945214,1574,0,18664.892540508852,46010.36657735086
STEEM-DOGE-ENRG-NLG-ETC-XMR-DOPE-DASH-SEQ-RDD,1132.2333470490967,17006.343695949105,1420,0,17123.56102332697,40994.70500410185
CLOAK-EBST-ETC-DGB-ZCL-BTC-ERC-WAVES-XMG-RBY,2766.4764144389264,40600.17110640619,1586,110,22362.50103834103,104919.74815828631
EXCL-CLOAK-DCR-BLK-STRAT-SLR-TX-VRM-LBC-RVR,1841.9355862041273,25314.205500965076,1636,0,20600.984541924812,56494.38166875507
PTC-FLO-NAV-CLOAK-SEQ-LSK-POT-BCY-STEEM-ABY,1698.3965838121376,23639.591680247977,1588,0,25237.0405312261,54574.7618949289
DGB-CURE-NLG-DOGE-BCY-BTC-RDD-SLR-LSK-PIVX,753.367506341198,12170.195303326695,1241,91,17864.926248647604,32210.356535148694
POT-BRK-AMP-BYC-IOC-BLK-DGB-RVR-VRM-LTC,1219.289865589995,15770.932775040796,1528,0,13332.465213118614,34170.590444023735
ETH-EBST-NXS-OK-VRM-XRP-SPR-EMC-SYS-XCP,2878.5888574591986,37311.234590583226,1723,7,18022.325170605243,85563.4323621199
STRAT-BTC-EXP-ETH-VRM-ABY-AMP-ERC-LTC-AUR,854.8336840315737,13336.377416959887,1268,108,14494.662326013624,32718.83131925965
POT-CLAM-EXP-NXS-BRK-XMY-EMC-IOC-XVG-AUR,1653.9954353597943,22238.59971786096,1520,0,34119.008465860374,47051.02944621185
IOP-XRP-EXP-VRM-DASH-SBD-CURE-ETH-GRS-DCR,1777.7916001127176,27031.753257611566,1611,13,35792.57193951626,69993.3934654364
NEO-XCP-XMR-NLG-DMD-VRM-GRS-SLR-XMG-XRP,3008.81108120525,45091.134454984465,1636,0,73361.44076717239,102585.21210684598
BTC-RBY-EXP-EXCL-DGB-OK-ENRG-XMG-EMC-GRC,1287.991497182003,19220.16242650008,1424,108,15234.797482430113,44708.82812171512
XRP-PPC-NEOS-VTC-EGC-ETH-PTC-GRC-SHIFT-DCR,993.7955372078425,15206.22334133783,1397,9,18821.32344270539,39494.981536139894
NXS-ABY-XRP-ETC-EMC-BSD-NXT-GRC-EXP-STRAT,1054.867933017437,14776.730224952045,1494,0,13067.996718160746,33250.65913970073
SYS-SHIFT-ERC-VRM-EBST-XCP-AMP-BTC-GRC-NXS,1800.4791349487925,23750.46195371814,1545,121,16893.521687525405,57805.005278692355
CLOAK-ABY-XCP-SEQ-FLO-BCY-VTC-MONA-DASH-VRM,2292.1758128474244,31524.58615042414,1630,0,28543.243348760894,66960.04438272925
IOC-STRAT-BCY-NAV-ETH-NXS-EXCL-DCR-XST-ZCL,2094.5161186502705,27477.636722352618,1684,4,21125.615192817157,72100.56800711449
REP-XMR-EXP-XCP-VTC-BRK-SBD-LSK-SPR-SEQ,1681.0003280000685,21058.68941740978,1566,0,19257.357351038903,47547.99772876059
OK-TX-BSD-RBY-FLO-DASH-STEEM-BYC-CURE-BCY,1394.9425286926482,18911.82257595837,1574,0,15130.084664148413,46241.56845107777
POT-XST-AMP-FLO-AUR-ENRG-NEOS-LSK-BRK-XLM,1408.2938987608668,18948.269207529844,1588,0,18948.098296107957,43969.73609499083
NXT-OK-ENRG-SBD-NEO-EMC-FLO-LTC-PTC-XRP,2618.9090422040276,38730.25190486419,1638,0,54001.933871525296,87294.29017789025
EXCL-AMP-DGB-XCP-ERC-EMC-XMY-SBD-BRK-IOC,1574.9785265137489,19729.92331064373,1644,0,14134.190526443019,45351.72737733868
SHIFT-RVR-SBD-ENRG-NLG-BYC-BSD-GRS-XMR-SEQ,2603.6027296974457,32610.10754734005,1700,0,38448.2134146804,83524.2183916784
IOP-STRAT-BURST-ERC-CURE-GRS-NAV-EBST-RDD-XCP,3488.0473925900624,48907.42798348023,1756,0,38026.07410732629,119743.79290182762
EMC-NLG-VRM-XMG-SLR-ABY-SEQ-LTC-DCR-SHIFT,1673.21862083298,23742.057988356755,1550,0,18596.575339808798,54715.86850371399
GRC-PTC-IOP-XMR-XMG-BURST-EBST-BCY-XST-AMP,2159.2668491995682,28355.87530035199,1670,0,17288.103101876044,62473.59352859414
XMY-OK-DGB-SEQ-PTC-NXT-BTC-VTC-MONA-EXCL,2949.7491301631553,47843.23153495259,1512,106,29431.89871340923,97266.49372637902
AMP-EFL-ZCL-OK-VTC-FLO-NEOS-BCY-GRC-TX,1692.491087927501,21974.82357480523,1726,0,14817.613323233565,49742.947578355546
EXP-TX-VIA-SLR-ZEC-EBST-AUR-RDD-ABY-BRK,1992.8128189142,25942.558189057654,1670,0,14751.181005757993,58509.7060034864
TX-ZCL-STRAT-WAVES-CURE-NAV-NLG-ERC-SLR-REP,1514.7034163483845,21022.87491533949,1590,0,14537.21659938044,52811.30550678301
XCP-POT-LBC-ABY-EBST-XMR-ETC-LSK-XLM-SBD,1728.1111486550792,24357.117707872116,1564,0,18366.449793909684,53646.99891921625
XVG-VRM-SPR-NEOS-DGB-AEON-DMD-POT-CLAM-XMR,1973.0023391396467,26879.524461533085,1580,0,35802.69560176839,57606.40769305623
XLM-AEON-ETH-NLG-XVG-BRK-CURE-VIA-REP-EBST,3140.9964181695673,44052.943430230276,1646,12,41739.28075501277,108514.85354286975
ENRG-SEQ-LBC-POT-WAVES-XST-NEO-NAV-VRM-DOGE,2115.451357963115,30865.30505322731,1560,0,53147.29969763628,64591.29145251525
DCR-PIVX-STEEM-ENRG-XST-DMD-BTC-AMP-ABY-REP,1064.4922707857947,16285.844972414501,1407,117,18047.647276155953,43291.475778078566
BTC-VIA-ERC-LTC-SLR-OK-SHIFT-NEO-STEEM-DOPE,2713.9064712767663,42931.159689992994,1521,97,57931.27953039595,106175.98742512583
NAV-CLOAK-XST-CURE-AMP-OK-EGC-NEO-AEON-ENRG,4490.680920366704,60870.09677026351,1770,0,61385.77389595444,137084.27736825892
OK-XVG-VRM-WAVES-SLR-DOGE-SHIFT-RBY-IOP-PPC,2180.055389882649,29328.230757045007,1684,0,34534.21127116947,62443.497228936976
IOC-PTC-STRAT-VRM-XLM-XMG-AUR-XCP-NXT-ZEC,1440.2061372091869,20338.48141220151,1502,0,15709.847896871535,42288.28394908479
XST-RBY-SHIFT-DGB-EGC-XVG-LTC-GRC-BTC-EMC,1987.6663501496143,31530.57973754746,1439,109,41460.18644817995,82303.53974585072
BRK-EGC-BSD-NXS-GRS-POT-TX-DGB-SPR-PIVX,2791.551655217456,37261.35668618637,1810,0,36968.19526104689,95484.53177423988
DOGE-BSD-EXCL-PPC-XMY-RDD-ERC-EMC-DASH-REP,1245.0037950570902,19366.954204971313,1430,0,17946.11733763573,49624.49056530022
MONA-IOC-VRM-DGB-XCP-STEEM-DMD-XMY-NEO-BRK,3286.761603094151,46921.7372770215,1662,0,57802.620412973345,93103.65087787774
XVG-ENRG-GRC-SYS-EXCL-DMD-POT-ETC-IOC-RBY,1383.3428996325222,19350.75774081442,1528,0,34631.50315762945,43295.33484226243
GRS-AUR-NEO-RBY-XVG-SYS-XMG-EBST-EGC-NAV,7642.623565082368,111860.4174764135,1840,0,96468.78280789546,276318.6112573245
IOP-LBC-SBD-RDD-BCY-XRP-POT-DOPE-STEEM-PTC,1525.183337642864,22388.52979343673,1538,0,13883.364548826557,47652.71731638772
XRP-TX-AUR-MONA-PTC-SBD-NLG-SEQ-XCP-EMC,1890.8920586047143,26039.951180823442,1562,0,21738.17910074312,58516.829201642846
EGC-XMG-LBC-STEEM-OK-LTC-NXT-AEON-NLG-RVR,2034.4198080333767,27412.274014122086,1608,0,17005.786401882553,57431.23679500565
REP-MONA-RDD-BYC-ERC-DGB-CLAM-NXS-FLO-EXP,1354.7638636729923,16909.535237589458,1584,0,22659.633072874898,49363.833868706235
DOPE-CURE-XRP-PIVX-BSD-WAVES-IOP-BURST-XLM-CLOAK,2125.1455354235095,31887.826903141646,1620,0,23308.852468137877,76609.1127786416
STRAT-SYS-EFL-STEEM-ENRG-EGC-GRC-SEQ-TX-NXS,1407.6242866997957,19034.077862643506,1546,0,16401.244446979512,47142.73227797373
MONA-VRM-DGB-DOGE-DMD-WAVES-PPC-STEEM-PTC-ZEC,1170.052767822269,17529.525492250617,1438,0,21436.126992566504,44256.20241444373
SYS-ETC-ENRG-PIVX-OK-POT-AMP-EFL-BYC-IOP,1041.1910678603472,13902.215320799822,1554,0,12878.737879389502,32873.15109549166
NLG-TX-NEO-CLOAK-REP-EFL-FLO-DASH-BTC-STEEM,1554.346495266046,25151.69222310295,1383,103,57186.06832641614,69106.66014377639
AEON-AMP-NEOS-EMC-DASH-GRS-ENRG-XVG-EXP-EGC,2577.9514393286586,35081.422313231036,1754,0,56596.43259400889,85680.48333802659
STEEM-XLM-ZCL-SBD-NXS-SPR-POT-ETH-NEO-BCY,2695.6708409716844,35852.61614235975,1684,24,54048.51316057185,95928.21822902637
DMD-OK-ZCL-ERC-LSK-PIVX-XST-BSD-VRM-ETC,3762.9992712268304,52486.95435726438,1780,0,24903.004958250232,117721.91663457526
CLAM-BYC-XMG-XMY-DOPE-XCP-LSK-STEEM-RVR-SEQ,2263.090305340548,29054.08157994188,1584,0,19860.1112196917,60622.2725403639
FLO-SBD-CURE-NLG-XMG-BRK-PIVX-ETC-BTC-DGB,1003.5358589032121,14872.53804402897,1323,105,12962.143166937758,37983.92364155793
AUR-PIVX-DOGE-VTC-ZCL-VIA-LSK-ENRG-BYC-DOPE,2399.505299092256,31893.99178102428,1668,0,22176.276500354445,76384.62872979764
ETC-EGC-NEO-STEEM-OK-SYS-IOC-VTC-IOP-BCY,2051.737559706296,29287.692070911067,1656,0,52258.8536463037,65477.68900206048
XST-DCR-DOGE-ETH-NXT-IOP-LTC-NLG-NAV-RVR,1424.0641956164684,20360.54888502601,1543,5,18920.17341929184,50051.559888462296
EXCL-NXT-VRM-XLM-SPR-LBC-NEOS-SLR-EBST-RBY,2526.0358957269855,31575.258797775918,1722,0,15813.603842277265,64369.662712414356
ABY-RDD-DOGE-RVR-XST-BTC-NEOS-NXT-LBC-TX,1654.551313289052,24960.259177821335,1463,115,16506.52844674372,51378.08727990723
CLAM-SHIFT-POT-XST-AMP-ZCL-XMR-AEON-EMC-PIVX,1874.8313313412189,25446.013045412896,1676,0,18841.702013309838,62233.96572193275
ZCL-VIA-SPR-AMP-BURST-XMR-GRS-AUR-ENRG-ERC,2587.687984111165,32925.96856490201,1826,0,37425.53478716376,91716.85924502098
NEOS-STEEM-RBY-PTC-DCR-CURE-SPR-BSD-IOP-SEQ,1685.4622991439796,21964.591707625117,1608,0,16315.906061257247,52700.098247372865
VRM-STRAT-GRC-SPR-NXS-XMR-BLK-ZEC-VIA-CLOAK,1618.6133659647135,19762.29061087564,1608,0,20935.312082730696,50312.04429742527
EXP-EXCL-XVG-NEO-DCR-BURST-XMR-PTC-STRAT-MONA,3005.7171471506504,45425.019317215556,1540,0,83988.78248154657,116903.47544366257
RBY-AEON-GRC-XST-SLR-EBST-FLO-POT-DMD-NEO,3419.5421222669333,46997.34037019819,1696,0,53564.03573587606,99261.76453292448
XVG-SEQ-LSK-NXT-DOPE-WAVES-STEEM-BSD-XMR-PPC,2267.271352091411,34604.097798022616,1478,0,43194.80530383765,79631.27861783036
XCP-NLG-OK-XLM-SYS-EGC-VRM-DOGE-AEON-BTC,1495.032823028824,23682.48957397362,1466,112,18459.812917574167,53919.03844910998
EFL-CURE-BSD-BLK-WAVES-SLR-RBY-ZCL-PTC-NAV,1835.0301097823153,25977.832487933,1600,0,15696.992941244493,59929.325663928634
ENRG-NXS-XST-EXP-SHIFT-ZEC-XMR-EBST-GRS-SYS,3162.7011534099697,41543.07891299004,1750,0,40971.01877722499,113563.72306821572
IOP-DMD-PPC-ABY-XVG-AMP-MONA-AEON-RDD-XLM,3186.8011629535026,44448.10866122047,1756,0,45661.79886562909,100118.98792685318
AEON-DGB-STRAT-EXCL-MONA-TX-BLK-AUR-DOGE-ERC,1610.6312807928632,22770.69345057173,1624,0,21416.307192041884,56082.30571897312
CLOAK-TX-OK-GRS-PPC-POT-DGB-XMR-VRM-EFL,3085.863938204923,43568.54130798918,1748,0,43286.24270589214,110609.83613729931
RVR-SHIFT-DMD-NXS-STRAT-ERC-SBD-ZEC-CLAM-BLK,1364.5482425868154,17424.09686771297,1558,0,14468.818350102305,41357.18419203846
EBST-STEEM-ABY-LSK-XMY-STRAT-CLOAK-FLO-ETC-DOPE,2869.8573195310664,39160.64578502354,1658,0,23818.125172291602,89940.83624112673
FLO-LBC-BTC-EXCL-SYS-IOP-XST-XMG-SLR-EMC,1523.7730476937525,23256.584049123474,1497,121,17369.58124508479,56090.043336251365
ZEC-STEEM-IOC-CURE-SEQ-LTC-SPR-DMD-RVR-ERC,1597.3774449194266,19519.82052879726,1556,0,17392.918028182732,48184.880115664
LTC-CURE-DASH-STRAT-LSK-XMG-SPR-AMP-XRP-SBD,1333.4081653580538,18941.383811071915,1450,0,16960.87617199215,43739.96310863576
VTC-NEO-AEON-REP-ZEC-CURE-EXCL-SPR-MONA-TX,3256.2724434448587,45469.84864612371,1736,0,60399.61679831223,108980.00422300544
STEEM-BCY-SEQ-DMD-EFL-PTC-WAVES-CURE-BTC-AUR,934.0703172541876,15108.076811628545,1209,87,17052.368274012213,35991.78669142467
BYC-ABY-XMR-CLOAK-ZCL-STRAT-WAVES-SHIFT-XRP-POT,1817.418321756204,25699.50622042509,1594,0,21556.782722518656,63134.61483577595
FLO-DASH-BLK-RVR-IOP-RBY-BRK-AUR-DOPE-EXCL,1962.1246660144018,25139.25324909488,1640,0,12997.355020608595,52078.99675774178
XCP-REP-XRP-BYC-XMG-IOC-XMR-DASH-STEEM-VIA,1023.2883506736684,14412.733995560644,1390,0,16323.472976744577,36510.92602178133
STRAT-XCP-TX-SBD-XST-CURE-AUR-PIVX-DOGE-BRK,1677.1100535639457,22672.490152966886,1610,0,14301.529377673274,49260.41307888386
BTC-SHIFT-ERC-NEOS-AUR-DASH-LBC-DCR-AEON-XCP,941.3185983563276,14005.278414504184,1330,92,15860.8362826588,35899.63703779464
ETC-EBST-AMP-EXCL-GRS-ENRG-DMD-BCY-POT-BURST,1876.3585645481703,25528.144747770908,1642,0,34825.58087219308,61795.9090750272
DMD-EXCL-CLAM-EXP-NEO-RDD-NXS-FLO-NEOS-ERC,2055.0189280588493,27872.892083482435,1636,0,53892.19889566706,64307.25468619608
NLG-XST-PIVX-ENRG-CLAM-ERC-BTC-EBST-NEOS-NXT,1695.5032046705385,23373.76602487271,1493,105,16924.07438164385,54104.96700293136
XMR-BYC-REP-DMD-CLOAK-EXCL-VRM-XCP-ETC-AEON,1831.4783019907925,23724.340360392704,1616,0,23008.57195101061,57618.06530239241
SLR-OK-ZCL-CURE-RVR-TX-BLK-DCR-DOGE-DOPE,2855.5871712867047,38510.023241853116,1802,0,16823.801602389674,87571.8882177055
IOP-XLM-SHIFT-EMC-NXT-DCR-CLAM-EGC-DOPE-CLOAK,2335.8008876287195,34779.62734252304,1692,0,24679.24013524322,84117.48013986653
AEON-DASH-BLK-IOP-STEEM-STRAT-GRC-SBD-ZCL-PTC,1974.343110387299,25924.316279768616,1744,0,14480.166351845142,60194.10189146724
LTC-DASH-XRP-DMD-LSK-DOGE-BLK-NEOS-NEO-NXS,1569.2531126855156,24886.183098156624,1386,0,56424.41874385673,57344.613798415514
BYC-SHIFT-REP-XMY-WAVES-XCP-TX-AUR-DOPE-CURE,1661.8242330171627,21798.724762367812,1572,0,14240.402842937363,49711.30622242016
BSD-BURST-ETC-EFL-XST-ZCL-SYS-ABY-BYC-REP,1986.4610071860914,26686.160019427472,1632,0,18219.994924237744,72950.32782538608
IOC-ZCL-EMC-RVR-ETC-SHIFT-NEO-CLOAK-VRM-XMG,5100.599339813451,64920.73625566245,1788,0,58442.07238676737,146670.7685875725
XMR-DGB-VIA-VTC-CURE-NEO-CLOAK-SHIFT-SLR-XCP,2636.355248107695,38187.79423367457,1630,0,61465.1913048634,91583.99766558598
PPC-BTC-XMY-LSK-BYC-BRK-DGB-ZEC-XMG-EXCL,1249.8282872089437,19660.518352999563,1307,111,19516.698079667516,47860.7911021388
XRP-EGC-BCY-ZEC-WAVES-EFL-DOPE-LSK-VRM-BTC,1129.1193234502198,18358.30473960171,1311,95,17627.353226787876,42622.83989184568
XMR-DCR-XST-PPC-AEON-CLOAK-WAVES-LTC-NAV-BURST,1593.8975541471166,23872.07392051443,1518,0,27457.374242475198,68350.0403843001
EFL-IOC-XMR-FLO-ABY-BYC-EMC-VIA-LTC-CLOAK,1636.0883594463544,21446.50570171221,1560,0,23815.90111454466,56865.86776444226
BLK-WAVES-BCY-DGB-EXP-AMP-IOP-AEON-ETH-REP,721.7788962574135,9015.05570329983,1458,16,10337.914233938194,23781.3252299142
STEEM-NXT-DGB-BURST-LTC-DOPE-ZCL-STRAT-XMG-BYC,2422.417341028021,31950.13757340318,1634,0,18269.387759658275,80674.67910810286
NEOS-RDD-CLOAK-ENRG-EFL-LBC-NAV-NXT-BYC-BLK,1718.386210322626,22243.080503028697,1608,0,20160.627848292057,49787.28418218176
NXS-NXT-DCR-RBY-BURST-DMD-SPR-PIVX-TX-REP,1493.3728724049,19542.393004152214,1592,0,16507.45020233543,50855.44787951413
IOC-SHIFT-NXS-SPR-ABY-RDD-GRS-ETH-AUR-WAVES,2237.900895561115,28363.79921618611,1722,6,37249.865796930295,77983.84243680188
RBY-DMD-VRM-ENRG-DASH-SYS-PTC-REP-GRS-DCR,1995.0459597416557,28887.526929207383,1624,0,38953.65076224026,79623.8595540657
DASH-XMG-GRS-SLR-NXS-REP-BSD-NLG-WAVES-DOPE,2237.050500845669,32637.288941853803,1566,0,37178.482459817234,81833.80968103756
SLR-ETH-ERC-AMP-RVR-XCP-EMC-PPC-XVG-SBD,1655.1690192008896,21245.688272443367,1576,0,35191.67439213947,53230.30243212525
LTC-EXCL-POT-XMY-LSK-ENRG-CURE-AEON-SPR-MONA,2211.912099380478,31457.912571998102,1622,0,25752.400726389344,69054.98237011705
GRC-XCP-XMY-AEON-REP-ETH-AMP-EGC-BYC-LSK,1213.8086022906998,15562.784329058844,1527,5,17707.154089400196,39167.880561591955
OK-LTC-BYC-AEON-XMR-IOC-GRS-BCY-EFL-XVG,3131.087618501872,42808.79268222848,1738,0,61623.12370931979,109605.55192640952
NEO-LSK-EMC-DMD-PTC-FLO-NEOS-SYS-ZCL-TX,3345.7062971011956,47068.223293238516,1690,0,57968.72933994558,114768.22610905972
REP-MONA-EXCL-NAV-AEON-BLK-PIVX-DMD-ZEC-NXT,1585.2726831423267,23010.58011185656,1494,0,23010.375075679047,54502.54617904685
AMP-LTC-DCR-REP-EXCL-PPC-NEOS-MONA-STEEM-ETH,857.0729493685687,12980.85995534376,1310,12,23178.068086235326,39319.351219390184
TX-SBD-EFL-LBC-EBST-AMP-ZCL-XST-EMC-BSD,4158.9933692209925,52640.81870728783,1856,0,17611.150532397227,120773.95546883598
DGB-BTC-AUR-EMC-CLAM-XMG-NEO-DOPE-SPR-FLO,1941.960126404223,27877.419173756785,1499,107,50655.67489647614,70732.2500655056
XVG-SPR-FLO-NXS-DASH-RDD-PPC-DOGE-ETC-XCP,1353.3137129528532,17442.607341246312,1552,0,35560.13952691207,46081.774052729
GRS-EFL-EXP-BLK-DOPE-DMD-STRAT-SPR-CURE-XCP,2224.2547022111194,27817.316785856518,1698,0,34121.22378690896,66552.68565731663
VRM-XST-DMD-VIA-NXS-NXT-GRC-SPR-EGC-SHIFT,2869.146379088922,35252.45270706015,1708,0,20042.965284988448,75054.05039833422
LSK-XMG-SBD-DOGE-FLO-REP-DOPE-AMP-AEON-LBC,1523.6945859241976,19351.349477235337,1548,0,15647.344068551032,45955.807423254264
XLM-GRS-ERC-STEEM-ETC-AUR-PIVX-VTC-ZEC-FLO,1305.0881723614223,20681.126118010547,1494,0,40136.68973447716,64276.13590906919
VIA-BRK-WAVES-ZCL-ETH-AEON-BTC-CURE-IOC-NXS,1957.9704752908804,27319.149611708996,1527,103,18679.640918424902,68229.5794120688
VTC-ETH-XCP-IOP-EGC-NXT-NLG-FLO-BLK-RDD,1369.7930391354519,19306.93081267067,1572,0,15462.888335608306,43189.998515115214
ZEC-ETC-DOPE-SBD-ENRG-MONA-BTC-EBST-BCY-BRK,1871.0982854576696,26283.904237067924,1441,101,19224.56017678534,60186.53249800818
SYS-SEQ-NXT-ABY-AMP-BLK-XMG-OK-AUR-XCP,1539.146999347801,21446.64768088092,1544,0,14328.591230515529,43035.588501444916
EXP-AMP-IOP-ETC-DGB-PTC-PIVX-XCP-XLM-BCY,803.2491593134484,10715.749152097225,1512,0,13530.194081286261,26277.44731356312
PPC-DMD-TX-VRM-LSK-IOC-DOPE-EXCL-EFL-STRAT,2147.190672339009,29254.553777007244,1598,0,19050.200849025503,59322.45783230489
NXS-EGC-BCY-XST-BLK-LTC-EFL-EMC-SBD-AUR,1674.2686009172542,22933.263202618644,1524,0,17535.77413455868,56547.06090570196
NLG-EFL-TX-CLOAK-XST-GRC-STRAT-RVR-XMG-FLO,2173.823698539243,27682.195318449252,1690,0,21304.005293346396,65919.88704582931
BCY-SBD-VRM-XMY-WAVES-NEOS-ERC-TX-AEON-ETH,1602.347768314046,21694.988362138,1611,5,13925.382163244958,47663.1658070886
ERC-LTC-PTC-BCY-BTC-LSK-ZCL-ENRG-MONA-RDD,2308.666653742535,35131.281993628094,1528,112,29792.92387742113,92089.46048660859
PPC-XRP-DCR-XCP-VTC-RDD-ERC-SBD-NAV-NXS,1572.566041137383,22431.273232914453,1572,0,20080.14460106393,58703.159237987726
NEO-DMD-ZEC-ETC-XST-IOP-NXS-PTC-CLAM-EGC,2333.6077777055575,33787.6064816126,1608,0,54504.89187046034,77453.3034050894
AMP-GRS-DGB-PTC-TX-LBC-EGC-XMG-LTC-ERC,2216.0427146378725,32186.210117694907,1680,0,38752.98016436139,84650.90658809751
CLOAK-PIVX-XLM-SPR-BTC-DASH-ENRG-BYC-ZEC-DOGE,1125.2742125031061,16307.671935578026,1356,100,22461.24327240875,46183.09912031448
DASH-NEO-NXS-XMR-PTC-EXP-ETC-LSK-XLM-NAV,1815.4930143299189,29159.746538736446,1452,0,60654.84580524757,71353.46536463786
RDD-WAVES-ABY-GRS-DASH-SEQ-BYC-ERC-ENRG-SPR,2415.3093643035218,31499.66549828267,1666,0,38951.28958547369,84843.40780513133
RBY-XCP-ETC-XRP-POT-ZCL-SEQ-CURE-ETH-IOP,1439.1503887351337,20406.82926846352,1610,10,13551.577273460933,46485.53309963378
BTC-NXS-XLM-XMY-MONA-ENRG-RDD-GRS-ABY-AUR,3062.096289212916,47798.16899575105,1667,107,46956.39732239455,123840.67058371706
