,SNT-LSK,BAT-ETC,GNO-ZEC,BAT-DASH,SNT-XRP,DASH-ETC,WAVES-NEO,XLM-FCT,NEO-OMG,XLM-XMR,FCT-XRP,ETC-STEEM,DOGE-DASH,REP-FCT,NEO-XRP,PIVX-XMR,BTC-LTC,NEO-PIVX,BTC-XMR,ETH-DOGE,XRP-GBYTE,WAVES-FCT,GBYTE-XLM,PIVX-DASH,DCR-DOGE,DGB-WAVES,BTC-GBYTE,ETH-STEEM,QTUM-WAVES,XMR-BAT,GBYTE-BAT,DGB-BTC,DASH-ZEC,ETC-GBYTE,FCT-XMR,LSK-QTUM,SC-ETH,DGB-GBYTE,ETC-DASH,STEEM-GBYTE,DASH-GNT,DASH-DGB,ETH-DCR,XMR-STEEM,XMR-GNT,GNT-XMR,XEM-BTC,ZEC-XMR,REP-BTC,GNO-REP,STEEM-DOGE,GNT-GNO,BAT-BTC,ETC-ZEC,STEEM-DCR,BAT-DCR,STEEM-BAT,SNT-DGB,DASH-XEM,QTUM-GNT,DOGE-XLM,DOGE-XMR,XMR-XRP,OMG-XRP,DGB-PIVX,REP-PIVX,XRP-QTUM,GNO-ETH,GNT-XEM,DOGE-XRP,DASH-GBYTE,DCR-NEO,WAVES-PIVX,BTC-SNT,PIVX-GNO,DCR-ZEC,PIVX-XLM,ZEC-GBYTE,DCR-LSK,GNT-REP,SNT-QTUM,STEEM-GNO,LSK-XEM,SC-XEM,BAT-PIVX,GNO-WAVES,DCR-SNT,SNT-XLM,QTUM-LSK,BAT-WAVES,ZEC-SNT,SC-BTC,GNO-BTC,GNO-XRP,DOGE-GNT,BAT-ETH,ZEC-DOGE,DOGE-GBYTE,WAVES-DCR,OMG-GBYTE,BTC-DGB,WAVES-XEM,GNO-SC,OMG-BAT,QTUM-NEO,LTC-BTC,WAVES-DOGE,REP-DOGE,OMG-ETH,ETH-GBYTE,DCR-STEEM,STEEM-LTC,NEO-FCT,DGB-LSK,WAVES-DASH,ETH-WAVES,BAT-REP,DCR-DGB,NEO-LSK,XEM-XLM,GNT-FCT,GNT-SNT,NEO-XLM,XEM-PIVX,DOGE-OMG,DASH-SNT,LSK-SC,STEEM-GNT,BAT-DOGE,SC-GNT,PIVX-NEO,XEM-SNT,FCT-STEEM,OMG-NEO,QTUM-DGB,ETC-OMG,LTC-QTUM,XMR-PIVX,XEM-OMG,XMR-LSK,GBYTE-LSK,QTUM-GBYTE,XLM-WAVES,ETC-GNT,XEM-ZEC,SC-BAT,GBYTE-PIVX,DGB-GNO,LTC-XMR,ETH-REP,DGB-DASH,STEEM-WAVES,XMR-WAVES,ETC-ETH,XEM-BAT,OMG-SNT,QTUM-PIVX,XRP-XLM,XEM-XMR,NEO-LTC,XMR-REP,GBYTE-STEEM,GNT-QTUM,BAT-XEM,STEEM-NEO,SC-DASH,GNT-ETC,STEEM-REP,XEM-DGB,XLM-DOGE,ETH-LTC,XLM-QTUM,LSK-ETH,FCT-REP,XLM-DASH,DOGE-ETH,GBYTE-ZEC,ETH-QTUM,GNT-GBYTE,BTC-DASH,ZEC-XLM,FCT-DOGE,BTC-XLM,XEM-GBYTE,REP-SC,GNT-XLM,XRP-XMR,SC-DCR,NEO-WAVES,XMR-LTC,FCT-WAVES,PIVX-QTUM,ZEC-QTUM,GNT-DASH,SC-ZEC,QTUM-DASH,STEEM-OMG,GBYTE-REP,ETH-GNT,ZEC-DGB,GBYTE-DCR,QTUM-BAT,REP-DCR,XMR-DGB,OMG-XEM,LTC-GBYTE,DASH-DOGE,STEEM-SNT,XMR-DCR,XLM-REP,GBYTE-DASH,XRP-ETC,ETC-BAT,ZEC-ETH,SNT-GNT,SNT-ZEC,SC-LSK,FCT-NEO,LSK-DOGE,REP-QTUM,SNT-XMR,STEEM-XLM,ETH-PIVX,SC-NEO,BAT-ZEC,FCT-ETC,ZEC-DASH,BTC-QTUM,STEEM-DASH,STEEM-PIVX,DCR-BAT,DOGE-BTC,XEM-LTC,OMG-LSK,SNT-STEEM,STEEM-SC,WAVES-SC,ETH-DGB,XEM-REP,GNT-DCR,GNO-GNT,LTC-DGB,QTUM-STEEM,DOGE-XEM,PIVX-REP,LSK-XMR,ETC-DGB,WAVES-GNO,ZEC-ETC,DCR-XEM,OMG-SC,ZEC-BAT,GNO-DASH,ETH-ZEC,SNT-DASH,LTC-BAT,XRP-OMG,BTC-ZEC,SC-STEEM,SNT-PIVX,DCR-BTC,REP-WAVES,DOGE-PIVX,DOGE-QTUM,SNT-SC,XEM-SC,XMR-GBYTE,FCT-GNO,BTC-FCT,DGB-DOGE,XLM-GNT,FCT-XEM,FCT-DASH,OMG-ETC,PIVX-FCT,BAT-LSK,GNO-SNT,DASH-XMR,XRP-LTC,PIVX-GNT,NEO-DCR,STEEM-LSK,DGB-SNT,GBYTE-DOGE,PIVX-SC,LSK-REP,SC-ETC,ZEC-XRP,GNT-ETH,FCT-BAT,ZEC-LSK,GNO-LSK,XRP-DASH,WAVES-XRP,QTUM-DCR,GNT-NEO,GBYTE-OMG,NEO-ETH,NEO-DOGE,PIVX-LTC,XLM-BTC,ZEC-XEM,WAVES-ZEC,BAT-GBYTE,GNT-LTC,DASH-GNO,XEM-LSK,GBYTE-XEM,GBYTE-GNO,SNT-OMG,OMG-FCT,BTC-ETH,LTC-NEO,XLM-ETH,PIVX-XRP,XRP-SC,XMR-ZEC,PIVX-LSK,XLM-DGB,GNT-DGB,DCR-GBYTE,LSK-GNT,LTC-OMG,REP-DGB,XMR-XLM,DASH-LSK,SC-XMR,WAVES-OMG,DASH-BTC,LSK-ETC,XEM-DCR,DASH-QTUM,SC-GNO,DASH-PIVX,OMG-ZEC,WAVES-ETH,DCR-QTUM,DOGE-GNO,ETH-FCT,DGB-XMR,ZEC-GNO,ETC-PIVX,DOGE-LSK,PIVX-OMG,FCT-DCR,REP-BAT,DCR-LTC,XEM-QTUM,GNT-ZEC,QTUM-SNT,SC-XLM,PIVX-DCR,XMR-QTUM,NEO-ETC,BAT-OMG,QTUM-SC,SNT-GNO,BAT-STEEM,LSK-DGB,LTC-FCT,QTUM-DOGE,QTUM-GNO,BTC-NEO,ETH-BAT,LTC-DASH,GNO-DGB,DCR-SC,BAT-GNO,XRP-NEO,XEM-ETH,STEEM-FCT,SC-XRP,STEEM-XRP,REP-LSK,XLM-GNO,OMG-XLM,NEO-QTUM,SC-DGB,REP-GBYTE,NEO-SNT,DCR-XLM,GNO-FCT,XMR-SC,STEEM-ZEC,DOGE-FCT,ETC-XRP,BTC-ETC,GNT-BAT,SC-OMG,LTC-GNT,GNO-XLM,GBYTE-SNT,LTC-DCR,XLM-BAT,XEM-DOGE,SNT-NEO,DCR-GNT,DCR-FCT,GBYTE-GNT,QTUM-OMG,DCR-PIVX,SNT-ETC,ETH-XRP,WAVES-SNT,NEO-GNO,GNT-DOGE,REP-XMR,SC-FCT,BTC-PIVX,ZEC-REP,ETC-BTC,BTC-WAVES,GBYTE-NEO,NEO-STEEM,FCT-OMG,XRP-FCT,SC-QTUM,GNT-BTC,STEEM-BTC,DOGE-STEEM,GNO-NEO,BAT-QTUM,QTUM-ETC,BTC-DCR,FCT-ETH,WAVES-DGB,PIVX-STEEM,STEEM-ETC,DCR-DASH,NEO-XMR,XRP-DGB,PIVX-ZEC,XRP-GNO,LSK-XRP,XEM-STEEM,GBYTE-QTUM,DASH-BAT,LTC-STEEM,QTUM-REP,XRP-SNT,BTC-GNT,ETH-ETC,PIVX-DOGE,OMG-GNO,ETH-LSK,LSK-DCR,DGB-QTUM,XRP-BTC,WAVES-QTUM,FCT-LTC,GNO-XMR,LSK-FCT,GNO-GBYTE,DASH-DCR,ETC-XEM,ETH-OMG,PIVX-XEM,ZEC-PIVX,LTC-XLM,QTUM-XRP,DCR-ETC,DOGE-DGB,STEEM-ETH,GNO-LTC,ETH-GNO,GNO-BAT,LSK-GBYTE,NEO-BAT,ETC-SC,OMG-GNT,BAT-XRP,LSK-WAVES,SNT-LTC,QTUM-FCT,SNT-FCT,LTC-SC,ETH-XMR,XMR-DOGE,GNT-SC,DASH-XLM,BAT-XLM,ETH-SC,BTC-GNO,DASH-SC,DCR-XRP,GNT-OMG,DASH-LTC,LSK-PIVX,GNT-LSK,XRP-XEM,SC-REP,NEO-SC,ZEC-LTC,XRP-DOGE,LSK-OMG,XLM-XEM,QTUM-XMR,WAVES-XLM,LSK-BTC,REP-ETH,XLM-SC,QTUM-ETH,FCT-BTC,XLM-LSK,PIVX-WAVES,XLM-XRP,WAVES-BAT,REP-ZEC,FCT-QTUM,DGB-STEEM,DCR-XMR,DGB-DCR,XLM-GBYTE,PIVX-BAT,ETH-XLM,GNO-XEM,LTC-GNO,ZEC-OMG,DOGE-BAT,DOGE-ETC,GBYTE-SC,WAVES-GNT,SC-GBYTE,XMR-ETC,NEO-DGB,BTC-SC,LTC-WAVES,XEM-DASH,DASH-FCT,DCR-OMG,XMR-OMG,SNT-BTC,XLM-STEEM,NEO-BTC,GNO-OMG,FCT-LSK,DASH-OMG,REP-STEEM,XMR-XEM,PIVX-BTC,BAT-FCT,WAVES-REP,ETC-XMR,XMR-FCT,FCT-PIVX,REP-OMG,DOGE-NEO,XMR-SNT,XLM-OMG,SNT-BAT,FCT-XLM,REP-DASH,DASH-WAVES,XEM-WAVES,XEM-XRP,GBYTE-XMR,DCR-ETH,OMG-LTC,GNO-DCR,ETC-SNT,XLM-ETC
1501459200000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
1501545600000.0,5006.671319461493,4974.236903677945,5340.882892439097,5030.966519195644,5146.457142359569,5053.114488721828,4989.548915277648,5042.163262332781,5036.474779814886,5038.219141237254,5191.551974117076,5004.527643854313,5157.576487843116,5040.993368641797,5094.416154568109,5195.779900889126,5196.194814958753,5102.588202435688,5145.202087327831,5143.13898281916,5365.186603347189,5086.684734826613,5215.141146563953,5189.032757764549,4952.1696790344895,5088.037792294055,5322.780837653472,5046.819754348056,4996.782210907571,5037.7136623202205,5215.950421342097,5150.4992658908,5266.045553036578,5237.440382172046,5127.282511584209,4961.863627299957,5173.552419066222,5306.214319377292,5053.114488721828,5245.583152822231,4960.177428000696,5121.8884259270735,4890.631060213458,5068.004402496589,4966.924571125273,4966.924571125273,5107.044041264253,5272.792696161155,5058.912944385419,5105.139443824211,5108.989642975601,5035.014767403216,5059.577359159371,5209.315937518879,4856.4817203698985,4826.190980193531,4982.379674328129,5087.484858389672,5078.433201300526,4880.966168301758,5079.204381716267,5164.323630967694,5187.607853021547,5193.93594080119,5201.077079452096,5109.490757946714,5101.649450198032,5170.24393861809,4928.766525061696,5228.59309350056,5294.169997689745,4818.6240099085535,5155.18212413153,5104.051376665852,5263.870097167069,5062.172456503962,5110.660651637699,5450.371446486796,4836.299347996782,4880.635428182861,4996.229277003187,5136.094598774532,5009.663984059895,5156.579021151177,5110.155172720666,5150.830810009029,4870.6649977000125,4997.068430575275,4961.863627299957,4997.115885562625,5231.641985499176,5216.600764053905,5213.292283605773,5255.69804929949,5007.909811604286,5016.529014171688,5313.777936640166,5341.902381293336,4871.217931604396,5307.245228593965,5150.4992658908,5044.582567667509,5262.827263492697,5044.041750099863,4944.188289211728,5196.194814958753,5123.725854210098,5078.0344880252815,5108.48183011979,5279.732492665789,4856.4817203698985,5118.997130127511,5034.090813130771,5053.119208686441,5075.993470606509,5061.555965582553,4951.424519377809,4917.112886924961,4954.630331670034,5000.061095173676,4970.868692220801,4925.773860463294,4945.027442783816,5157.621854825548,5170.651718747336,5075.440536702125,5119.2207068495445,4911.590583133181,5078.698902799233,5038.323247851346,5102.588202435688,5044.029633763124,5071.9485235921165,5036.474779814886,5042.677166228135,5066.189719626047,5088.372715296088,5195.779900889126,5091.508432204746,5047.822030123472,5225.400780449114,5214.299895107935,4997.621364479659,4903.447812482997,5234.634650097577,5109.112339046294,5373.358651214768,5196.725765329593,5174.331118119603,5015.864599397736,5121.8884259270735,5027.406625738993,5082.740613731086,5038.676983697872,4999.555616256643,5088.5157676063445,5109.821498065611,5102.48860377012,5085.180344425104,5081.139419666165,5037.049247546269,5245.583152822231,4880.966168301758,4999.555616256643,4974.812704043151,5187.989924090178,4903.447812482997,4981.7152595541775,5090.477522988072,5079.204381716267,5153.1464699710705,4952.260738413739,5026.637381974939,5040.993368641797,5031.471998112676,5143.13898281916,5450.371446486796,5016.195339516633,5143.668340026692,5138.454944203254,5187.673446909727,5168.2677520632205,5060.082838076403,5262.759094750745,5108.447924272343,4881.805321873846,5187.607853021547,4983.921688485196,4989.548915277648,5174.331118119603,5086.684734826613,5109.821498065611,5186.83429333764,4960.177428000696,5344.191372887228,5030.632844540589,5074.3324902762315,5215.287667605081,4945.73992297674,5278.0898747241245,5088.4217051065025,4951.755259496706,4825.526565419579,5128.63556905165,5091.508432204746,5351.909868445245,5157.576487843116,5026.853691834611,4911.815708361992,4951.929998294841,5294.169997689745,5124.131094379271,4974.236903677945,5251.608048012622,4925.773860463294,5231.641985499176,5119.2207068495445,5034.090813130771,5088.807270602484,4951.090844722754,5082.187679826702,4982.885153245162,5174.595252740593,5101.545368761316,5187.167967992695,5063.805752941933,5266.045553036578,5059.243684504316,5061.257259372012,5140.445912897034,4826.190980193531,5186.187327806843,5136.173072056025,5054.150117903115,5026.853691834611,5139.403079222662,5154.1392904571585,5107.450920903118,4998.891201482691,4755.401888998584,5035.014767403216,5179.628296682573,4982.045999673074,5126.165584904116,5109.490757946714,5047.822030123472,5065.158810409374,5150.830810009029,5209.315937518879,4873.657662298414,5201.065154994397,5187.167967992695,5184.681443642046,5251.608048012622,5075.440536702125,5088.706389951143,5193.93594080119,5294.656393000305,5139.403079222662,5154.629190227148,4933.679405201141,4996.451470788674,5236.765141368138,5078.365228144179,5153.586356552776,5156.579021151177,5300.917140814323,5195.372707862151,5149.146208423359,5169.620809530663,4881.805321873846,5089.124465520631,5120.535368459632,5066.189719626047,5199.7240219846535,4962.197301955011,5150.277876104645,5116.591247364104,5238.60058065247,5039.366081525718,4818.6240099085535,4992.488042131379,5087.484858389672,5341.902381293336,5267.178577615199,4961.53288718106,5131.260308572479,5337.0621586940215,4945.73992297674,5041.657783415749,5197.276335795945,5115.912226401415,5180.860709896971,5147.010076263952,4825.857305538477,4873.732872671835,5307.245228593965,5008.96204388671,5071.131932514256,5246.772628520048,5060.082838076403,5234.634650097577,5232.194919403559,5215.950421342097,5017.917298756195,5184.681443642046,5009.663984059895,5262.759094750745,5369.0073370922655,5088.5157676063445,5133.610599363851,5124.017439179298,5081.139419666165,5017.03449308872,5260.049363421993,5259.006529747621,5272.792696161155,5120.263540523916,5043.516319800223,4972.221749688242,5088.4217051065025,4891.408210760064,5180.6592058992455,5042.346426109239,5038.219141237254,5041.074886998895,5194.7370672147545,5089.068701510729,5138.454944203254,4984.345271481196,4873.657662298414,5030.632844540589,5262.827263492697,5189.032757764549,5279.120783940797,5061.555965582553,4825.857305538477,5232.413827245637,5106.097863435676,5128.63556905165,5340.882892439097,5132.30314224685,5088.807270602484,5202.1079886687685,4915.759829457518,4951.424519377809,4963.464724517307,4999.221941601589,5115.614206485157,4996.229277003187,5109.617817963327,4984.967129243754,5037.3799876651665,4966.669933392966,5044.041750099863,5108.7786643912395,5150.277876104645,4982.379674328129,5053.119208686441,5178.275239215131,5078.365228144179,5105.470183943109,5052.010388874392,5016.529014171688,5167.583974995026,5196.725765329593,4983.921688485196,5105.803858598163,5094.416154568109,5063.99569627657,5071.9485235921165,5259.006529747621,5132.273865029456,4961.53288718106,5106.309337515197,5044.547229016896,4944.188289211728,5200.034245777724,5215.287667605081,4988.995981373264,4826.696459110564,5195.372707862151,5194.7370672147545,5217.458708169062,5168.2677520632205,5124.131094379271,5081.725328685555,4881.299842956812,5201.065154994397,5017.917298756195,5106.309337515197,5259.766430152344,4963.464724517307,4952.594413068793,5126.165584904116,4988.995981373264,4755.401888998584,4915.759829457518,5143.668340026692,5043.708075444809,4984.967129243754,5018.710921184426,5166.423204873015,5041.589903069107,5098.236888313186,5007.909811604286,5037.049247546269,5198.681188310282,5217.643597728276,5186.503553218743,5081.725328685555,5104.604310570236,5207.048516238937,4974.812704043151,5133.610599363851,5191.551974117076,5108.7786643912395,4988.788267964423,5089.868099335739,5108.989642975601,5098.236888313186,4951.755259496706,4973.90322902289,4933.679405201141,5106.097863435676,5088.037792294055,5140.445912897034,5004.527643854313,4905.068565237414,5030.146692035243,5192.905031584517,5345.234206561599,5255.69804929949,5112.091492656338,5029.846356433011,5214.299895107935,5030.966519195644,5118.997130127511,4951.090844722754,5146.457142359569,4988.788267964423,5038.676983697872,5236.765141368138,5197.756674546266,5026.637381974939,4836.299347996782,5042.677166228135,5209.471549860697,4996.782210907571,5178.275239215131,5191.428586766624,5051.766151218999,5369.0073370922655,4905.068565237414,5021.703585782827,5108.48183011979,5157.621854825548,5345.234206561599,5089.211868868176,5101.649450198032,4848.338949719715,5169.620809530663,5046.819754348056,5242.421314397546,5170.24393861809,5105.803858598163,5225.400780449114,4944.521963866782,5131.260308572479,4973.252658904916,5101.983124853087,5007.224253365876,5133.180407457625,5041.324108760694,5086.1318009222305,5245.729794845676,5102.153742340148,5164.323630967694,5038.323247851346,5031.471998112676,4952.594413068793,5173.552419066222,5213.292283605773,5187.989924090178,4975.395690533209,4973.252658904916,5167.583974995026,5120.263540523916,4891.408210760064,5149.4498069579695,5108.447924272343,5101.545368761316,5323.7854237920765,5228.59309350056,5054.150117903115,5000.061095173676,5037.3799876651665,4997.621364479659,5069.685726962622,5015.864599397736,5109.617817963327,5016.195339516633,5149.146208423359,4962.702780872045,5155.18212413153,5102.48860377012,4997.115885562625,5186.503553218743,5041.324108760694,5073.301581059559,4911.815708361992,4917.112886924961,5215.141146563953,5110.155172720666,5017.03449308872,5153.270540703046,5242.421314397546,5279.120783940797,5078.698902799233,5100.846872325417,5372.315817540396,4926.326794367678,5372.315817540396,5059.861631846405,5035.443870598212,5216.600764053905,5133.733341362007,5078.433201300526,5120.535368459632,4918.143796141634,5129.666478268324,5104.051376665852,4982.885153245162,5052.010388874392,5197.756674546266,5051.766151218999,5122.919335143746,4981.7152595541775,5085.180344425104,5217.643597728276,5041.657783415749,4996.451470788674,5059.861631846405,5127.282511584209,5199.7240219846535,5043.377335325911,5071.131932514256,5082.187679826702,5044.547229016896,4996.562951658242,5042.163262332781,5030.302104421692,5075.993470606509,5044.582567667509,5149.4498069579695,5300.917140814323,4890.631060213458,5180.6592058992455,4979.206872443922,5018.710921184426,4974.742382594977
