portfolio,total_fees,taxes_owed,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
AMP-CLAM-NLG-TX-NXS-ETH-DASH-BSD,861.2436932155597,12133.37865354488,1108,2,14449.221006674257,30783.12372986557
BTC-NEO-SEQ-XRP-STEEM-XLM-NAV-BLK,1618.4434779894952,31019.70308036187,1075,111,66805.2064297421,78770.16595329678
IOC-CLOAK-DASH-BSD-BLK-MONA-NXS-RVR,2829.643046200609,35818.900055112805,1332,0,30964.163317219376,82039.92919200064
RVR-ETH-EFL-PPC-STRAT-BLK-DOPE-SPR,1366.0755785698332,17032.75244404981,1236,14,13123.085003570639,40534.194536681855
REP-XMR-DMD-POT-PIVX-BCY-ENRG-WAVES,634.4768507902166,9192.718873873626,1024,0,13127.071380404124,23018.991721999282
NEOS-ABY-SPR-NXS-CLAM-RBY-CLOAK-AMP,1561.0552022700974,17115.62099331872,1316,0,17695.177454193414,41323.874313411085
EXP-XVG-BTC-POT-AMP-MONA-REP-RVR,1487.9698131251384,22500.858374221247,1068,102,47131.30816323179,52040.60918874976
OK-DGB-PPC-BYC-BSD-LBC-EMC-XRP,1331.2730677732795,18827.637372804795,1262,0,16113.02492003282,46229.76402956845
VTC-BLK-ABY-EXP-RBY-IOP-DOGE-SBD,1259.081306775794,17046.37833473745,1196,0,10539.963337843765,34906.79997775589
BCY-CLAM-NXS-FLO-RBY-STEEM-NXT-SHIFT,957.7971926720842,12500.242183981583,1158,0,13088.219634980074,31207.885086012022
AMP-DOGE-RDD-CLAM-SYS-ZEC-ZCL-NAV,1082.1663744882903,14474.8196009174,1246,0,14913.699721894096,40680.192012382555
EFL-PIVX-XVG-XST-DOGE-STEEM-BYC-XCP,1997.5287218394953,27961.049291637417,1236,0,45615.58441196735,72081.77778253207
EBST-SEQ-XMG-VTC-NLG-AMP-STRAT-EXP,2060.757706831343,25607.65210132289,1292,0,16775.64840346064,53215.38077974452
ZEC-DCR-RVR-PTC-AMP-BCY-XCP-ABY,805.9635594688275,10227.260467067286,1158,0,13267.891748076494,25882.806295861425
IOP-AMP-RVR-XST-REP-SBD-FLO-BSD,1978.3698510010202,23894.87596285364,1376,0,13927.63047291404,53814.03745494049
STRAT-EBST-RVR-EMC-NEO-EXCL-AEON-BRK,5548.062998234103,73955.29657296409,1424,0,64296.715908764956,154695.37197607307
PIVX-PTC-DMD-DOGE-XRP-IOC-RBY-REP,1016.6955701916198,14279.123162270305,1114,0,14747.323874904063,33363.262218510514
DGB-XMR-ZEC-STRAT-BTC-XCP-RVR-FLO,667.7669079862505,9873.587514088686,992,110,13695.22314606113,27633.462427309147
PPC-WAVES-SEQ-BCY-NXS-ETC-BYC-SLR,807.9340744006006,10022.340076657514,1132,0,14538.03638332491,26170.312808667513
XMG-CURE-GRS-STRAT-PTC-AUR-SYS-XCP,2052.31902172073,29556.874646090655,1270,0,42012.462513700164,77231.47240708905
XRP-SBD-AEON-VRM-ERC-AUR-VIA-DOGE,1616.925169641525,23125.433571553687,1230,0,15474.473779325614,52459.208125269084
RBY-STRAT-LBC-DCR-XCP-BSD-SLR-SEQ,1008.2343973752178,13553.359258292558,1186,0,14745.808838548857,32659.491792973487
XCP-ZEC-NEOS-BURST-XRP-XVG-OK-REP,1607.569452396968,22170.891305255667,1212,0,40322.074803134645,52877.4235541043
STRAT-EMC-DCR-ETC-NAV-SLR-DOPE-CLOAK,1741.7188666540987,25217.543098015885,1226,0,23786.187457801803,66002.03324144123
BSD-DCR-REP-EMC-ENRG-RDD-SLR-ZEC,926.6692521639774,13072.554923982892,1162,0,16503.270500454157,40067.24813564776
IOC-SEQ-DCR-XCP-EFL-XMR-BCY-NEOS,818.7119145014572,11025.65814336336,1096,0,15498.37551979451,26916.689397694976
VIA-EGC-XRP-SBD-RVR-GRC-BRK-ETC,1412.2430224226828,18951.335362133657,1182,0,13390.809832527872,40572.76830568272
XMR-GRS-RVR-CLOAK-RDD-VRM-EFL-ERC,4312.8944609124355,63058.70914494667,1362,0,53909.9887429814,166236.7386689888
VTC-DMD-ABY-XRP-DGB-BCY-VRM-PIVX,1356.7830007087025,20802.397010153014,1190,0,16760.509884046383,42813.88391192023
NEOS-MONA-BSD-TX-EGC-XMG-RBY-IOP,2429.8194658508555,33331.49186981875,1290,0,20605.90335133321,68114.01835528464
DGB-BTC-NEO-LBC-DCR-XMR-NXT-IOC,1169.5156227383025,20721.467399223806,1028,106,62668.33121208194,52089.19026122906
DASH-EGC-DMD-EMC-ZEC-MONA-ENRG-GRC,1266.6422692898218,19683.092487782767,1134,0,22585.821119813925,46593.365910695014
MONA-GRC-REP-SPR-STRAT-XVG-CURE-ZCL,3773.4748993966255,45494.318154962704,1438,0,48736.445375304866,118035.66860168788
VTC-EGC-NLG-BYC-XCP-PTC-STEEM-RBY,1447.6267844586691,18589.692253160163,1250,0,17994.340107671465,44879.09611307403
VTC-SYS-XVG-DCR-GRC-NXS-NEO-NAV,3192.680884613414,49924.97372150463,1296,0,94758.34012054413,130554.90886808351
XRP-SBD-CURE-VTC-DASH-EMC-DOGE-POT,1037.1495708850657,17121.851271887535,1066,0,15427.852310783795,37699.247289450825
BYC-BTC-GRC-BRK-NEO-PTC-EGC-GRS,3269.583164417211,54575.618586103024,1142,112,90727.7650689978,144270.2478308786
STEEM-DGB-ETC-BURST-XMR-PTC-ABY-LTC,900.9807802285795,14165.798276683743,1062,0,18175.518920463775,38952.758585026895
EXP-GRS-VTC-RVR-ZEC-SEQ-REP-XLM,2078.51867530757,30404.42634054873,1282,0,47312.02918588984,80842.96168175788
XMG-NLG-BRK-NEOS-EXCL-REP-DMD-STRAT,1277.8067662299081,17159.806076973204,1148,0,14185.039379124497,37325.75129121849
XMG-XCP-IOC-NEOS-ENRG-EXCL-NAV-EMC,1429.6760466038536,19451.90898225498,1214,0,13856.853752347091,38566.88227885979
STRAT-SHIFT-ZCL-PPC-LSK-CLOAK-BURST-PIVX,2336.7699343492354,30743.120199573117,1266,0,27794.310900503257,82460.94327182099
XST-VTC-AUR-FLO-NEOS-ETC-CLAM-RBY,1092.0930831471596,14893.523899072483,1174,0,15045.571497465373,34950.60043946068
POT-BLK-XCP-BTC-EXCL-DOPE-DOGE-ETC,778.7172013673047,13161.808271617592,965,111,12928.106540289873,29609.908137838243
REP-ETC-XRP-CLOAK-XMG-XMY-EFL-SLR,1505.720896032589,21236.793099988565,1162,0,20162.50747496191,50561.00830608531
SLR-CURE-ETC-LTC-BTC-RBY-DOPE-TX,1121.8683859059877,18524.41427728133,1023,81,15207.015284227935,43572.51911941911
GRC-BCY-NXS-BLK-VIA-NLG-SPR-DMD,1087.7144099623329,12490.164318737525,1234,0,13769.575809050528,29726.677370921403
LBC-SYS-GRS-GRC-SEQ-XVG-VIA-FLO,2512.811150361974,35082.17118940513,1326,0,71003.6247190707,101380.09244475905
IOP-NLG-DOPE-NEO-LSK-SEQ-XVG-CLAM,4416.927517025356,63371.730554327034,1330,0,92373.0191137644,132510.81611948914
SLR-ERC-NXT-XST-XRP-EFL-STEEM-EGC,1776.0059619053445,25770.42013176014,1248,0,19137.60408691295,62006.954050827146
DOGE-LTC-IOP-XMG-BCY-ABY-LBC-NEOS,978.9232591986326,13439.583152931633,1186,0,10281.638483148672,27631.901500877328
EBST-ETC-TX-STEEM-LBC-RDD-MONA-EGC,2906.182300767351,40470.08370438606,1384,0,24350.47830682194,96347.5271583418
AUR-DCR-XVG-NEOS-XCP-BLK-SYS-ERC,1389.3158986614928,19610.52965789931,1198,0,41851.48928304097,52940.62441678294
ETH-XMG-IOC-DGB-BRK-LSK-DASH-VTC,1540.6194340090442,24680.726131661926,1110,22,22310.362655860838,53813.259943589714
POT-SLR-XMG-NEOS-RBY-BTC-BLK-ETC,626.6312385746511,10160.990722321087,913,99,9986.436732610076,23570.436826321362
ENRG-SLR-DGB-SHIFT-OK-ERC-EXP-BCY,1224.8810876994685,14883.468737136518,1278,0,13915.999796630256,34396.12841527096
VRM-RDD-DCR-VTC-SHIFT-PPC-ETH-STEEM,1363.8194058772701,21271.793270723447,1182,0,22062.48504340938,57914.90206603161
ETH-LTC-NLG-BYC-GRC-FLO-SBD-CURE,840.0264942511134,11166.1958911105,1060,10,14701.221454373872,31586.618354745446
ERC-CLAM-XST-BRK-XRP-EGC-XMR-IOC,1595.0839766426775,22688.93248647596,1202,0,18539.36449636005,52592.701504168275
IOP-CLAM-GRC-VRM-ENRG-LSK-AMP-SHIFT,1105.0985450533683,14201.158631124545,1244,0,14201.686673968998,30133.04159385112
XRP-NXS-LSK-EXP-OK-BLK-SYS-SPR,1610.8241671337855,20527.001928561265,1284,0,19411.706076017155,48536.84825031531
PIVX-TX-EFL-LSK-VIA-STEEM-DMD-POT,1332.8465934891487,19840.695473264714,1176,0,21411.986330960026,47979.17248027274
SYS-CLOAK-LBC-ERC-SHIFT-BYC-EXP-AUR,1386.8411435917003,17293.56299835103,1230,0,22278.65449335029,46134.63136777225
SYS-XMY-ABY-LBC-CLOAK-PTC-DMD-IOC,2089.0871697481366,27617.161349598187,1256,0,23013.686669337287,56303.057721605706
LTC-XRP-DOGE-VIA-VTC-XMR-ETC-XMG,981.7906066746439,16286.775279671783,1118,0,20092.54672826982,40395.715979519824
EXCL-BSD-STRAT-REP-BLK-ETC-DGB-PPC,716.1474766983407,10449.10582474688,1092,0,12787.655930292422,28092.370949279473
ETC-PTC-EGC-IOP-EXCL-NXT-ABY-LSK,1895.1724679190102,27724.490560960327,1254,0,19676.021960770333,55312.9692785127
RBY-DCR-DASH-XMY-GRS-MONA-BCY-GRC,1817.9524289284072,26966.42476533414,1230,0,49276.697428169675,76531.03872614757
ENRG-CURE-POT-EXCL-EMC-BSD-SEQ-BCY,1184.830453832842,17608.14897533076,1168,0,16004.861535239634,37723.26224418875
NXS-CLAM-WAVES-TX-LSK-NEOS-IOP-STRAT,1205.574453468613,16661.183383615655,1234,0,15678.799071430292,35876.41491929977
FLO-SPR-DCR-ZEC-NXS-IOC-XLM-DMD,1224.9811546350024,14647.432164949558,1268,0,18871.734631351017,43925.94080016351
ZCL-SPR-BRK-RBY-AUR-NEO-ETH-NXT,3525.0967755793095,44507.42152450681,1407,13,60122.53377686643,105756.98813469161
EBST-XMY-GRS-SHIFT-ETH-GRC-IOC-ETC,2660.595816518547,36051.112349617506,1365,7,41803.62489455337,90455.86896036111
PPC-SEQ-VIA-NLG-XMG-BSD-EMC-ETH,1228.0659307088881,18230.615288341574,1130,0,18853.322667992572,45714.63162917546
DASH-IOP-LTC-BRK-XRP-ZCL-BURST-BSD,2256.675015138507,32142.305096132786,1360,0,16783.071875064084,73091.94299749425
BSD-IOC-DCR-DGB-DOGE-ZEC-AEON-IOP,979.9598663732041,13450.447517664032,1208,0,13852.587161783656,36245.57599226791
LBC-RVR-XRP-IOP-POT-XST-VTC-VRM,2382.478650067989,33247.86472649975,1376,0,17236.375517624358,59590.68230329754
SHIFT-NXT-DMD-LSK-WAVES-MONA-NLG-AEON,1876.3933211477943,27693.60363269176,1180,0,28501.86585356927,60479.039102554256
NEO-AEON-NEOS-XMG-BURST-LSK-BYC-NAV,2892.0907732395117,41875.52892233478,1254,0,66934.24486717407,93244.68008308575
ABY-SLR-NXS-VRM-GRC-SYS-ZEC-PIVX,1107.3728729280715,15483.313735416945,1188,0,14341.811786847955,36420.66017473122
XMR-BYC-SLR-DCR-DGB-LTC-STEEM-EMC,887.2777329842743,13329.10274629688,1096,0,20465.752900725,43697.73316268624
BRK-EXP-TX-ABY-ERC-BSD-XMY-BCY,1362.535487243564,19594.418525076784,1184,0,13009.616239066043,39582.562953377645
XMR-RDD-GRS-BYC-ZCL-NXT-SLR-AUR,3582.420212571352,47701.691681749944,1424,0,45398.72847364737,130602.1954487273
BLK-NEO-EXCL-GRC-DMD-ETH-XMY-PTC,2136.3907207507477,35456.2202104857,1152,14,64306.170748165314,73976.31535616601
DOPE-EFL-VRM-XLM-PTC-DMD-ZCL-SPR,4603.725542262205,54769.40939101522,1482,0,21995.914489040282,125916.60649022885
DCR-LTC-SBD-ABY-IOP-STRAT-NXS-BURST,1481.0948621690923,21120.508285325544,1234,0,16001.115271598559,52507.80938371831
ERC-BRK-GRS-TX-BSD-EFL-ZEC-REP,2055.5647883734014,29580.14948571681,1266,0,42081.97752824848,86086.0551652218
DMD-BURST-EXP-ZEC-RVR-VTC-PIVX-VIA,1222.7230482751627,17016.46830581678,1156,0,18378.897171157256,39456.74347920061
NEOS-ETC-NXT-ZCL-REP-PIVX-EMC-CLOAK,2018.3777460924841,26522.843613551253,1314,0,21911.014339047928,67969.2113168369
GRS-NEOS-CLAM-SPR-VIA-VTC-ERC-LSK,2325.7716425826575,31363.995665740604,1330,0,48485.94993770452,84631.85370919263
ETC-BTC-XMG-STRAT-SBD-RVR-EMC-EXP,996.6282769805491,14332.693271754264,1011,109,12357.593362066564,34221.04108872553
ETH-DCR-BSD-WAVES-NAV-DMD-SPR-PTC,1293.4427352211583,18084.73675053669,1133,9,19693.10472701808,49699.27193047207
LTC-VTC-DASH-TX-EGC-BLK-EXCL-CLOAK,2109.7251967960256,33632.046795555594,1170,0,27742.322350332062,77456.77448438846
VIA-EFL-IOC-BLK-VTC-REP-BTC-AMP,748.1546071859003,11923.143002840054,960,98,16054.326894246344,29588.28212161705
DOGE-XRP-STRAT-SYS-CLAM-FLO-BURST-IOP,683.8327343932099,9421.266284548348,1158,0,10429.760398660654,25225.377812616527
DMD-AUR-CLOAK-SPR-WAVES-EFL-STEEM-RBY,1721.8711444831779,21376.99526111711,1250,0,20291.26511889504,54153.36266345255
EBST-POT-DMD-DOPE-PPC-BSD-BYC-NLG,2167.4131263835575,27738.061922289126,1298,0,16223.161481891879,60467.2515239079
DASH-VTC-BLK-NEOS-NXT-GRS-PPC-XVG,2699.755252152733,41677.84204350976,1272,0,69601.46209061933,95329.69370178648
DGB-SYS-BTC-IOC-BYC-XVG-POT-PIVX,1141.1457664542568,18481.87783639479,1022,106,42936.73881000126,48929.9218293015
WAVES-EFL-SLR-DASH-AEON-GRS-NEOS-MONA,2286.3589108370847,33731.94337860485,1252,0,49080.94736585547,85590.29241448246
BRK-POT-XRP-LTC-ZEC-NLG-XVG-ETC,1061.934030858497,15986.663231665334,1072,0,39941.98893054658,39961.21297201533
NEOS-RVR-CLOAK-NLG-ETC-EXP-RDD-GRC,1195.9358764391393,14724.644494178625,1176,0,19040.72972674026,34436.56824893748
PPC-AEON-IOC-VIA-GRC-BRK-XMR-NXT,1159.6983107802967,15916.863267171688,1120,0,15644.307895234315,35446.971992003404
SYS-XCP-ZCL-PTC-EXCL-NXT-LTC-BRK,2631.173965937119,35549.486614833004,1370,0,20322.32394694296,79927.97345425529
BSD-SBD-AMP-LSK-ZCL-XST-XCP-MONA,4252.115870769619,50946.24378198027,1470,0,29445.414676927277,122186.6452952878
DOGE-DGB-ABY-IOC-NEOS-CLOAK-LBC-NLG,1158.9602305401465,13921.628848437847,1216,0,16942.301914929667,32236.30132051149
EXP-LSK-BTC-CURE-SPR-ZEC-BRK-IOC,1001.1218584314331,13038.514471776816,1077,97,15800.300378851598,32222.887750951875
AEON-IOC-ENRG-DGB-EXP-BCY-NXT-ZCL,1561.4057800541736,18484.653057358133,1370,0,12249.52047809426,41991.90568321504
EMC-ZEC-NLG-XST-LBC-NEOS-PTC-SBD,1475.3859595521233,18171.47991511075,1254,0,15970.194339825011,44096.53611630186
AEON-XCP-CURE-IOC-EXCL-DASH-STEEM-ABY,1437.2656238485552,20218.22845705943,1184,0,15156.925592166173,42013.60777318051
BLK-DGB-CURE-SYS-FLO-SLR-ABY-ZCL,1567.729458076741,20728.028709718103,1334,0,13560.129028480538,53751.03208215274
BSD-EXP-ERC-DMD-AMP-LBC-SLR-XST,1439.4152531097218,18390.100640090786,1246,0,16542.455574399835,41316.821163627435
NXS-XMY-PPC-LSK-DASH-FLO-GRC-POT,963.2173109645048,14070.168314579214,1084,0,17765.536752722583,33071.830373741046
ETC-BTC-ETH-AUR-XRP-ENRG-REP-SEQ,549.2127537655955,9658.540869766468,799,103,14526.185772688634,27093.200612554232
SBD-NEOS-IOP-MONA-SHIFT-ABY-AMP-OK,2502.5560285494143,30701.441043261537,1416,0,19834.388259543895,61280.14190211227
XLM-DASH-ERC-DOPE-BLK-XMY-VTC-NEO,3523.6132072390415,61038.29863058007,1258,0,68558.29567330981,130695.04688065322
LSK-XST-EFL-BCY-ENRG-CURE-MONA-ERC,2014.826987174764,28951.403108296043,1212,0,29837.882021207213,70782.01593658412
ENRG-ZCL-TX-NAV-ZEC-EMC-LBC-XMR,1630.6064799804865,22088.898107201163,1314,0,15594.405589797127,55266.11548193938
IOP-AUR-REP-NEOS-XMR-RDD-DOGE-LBC,927.0321108142274,13261.125307012206,1136,0,12122.718264928775,30614.525245159246
XLM-NEO-BRK-XMR-SHIFT-NLG-VRM-FLO,2280.2950240870005,34066.83134340462,1258,0,64816.2706660498,80340.27050718536
DCR-BYC-XMY-XRP-STEEM-NAV-XLM-DOGE,1097.7569546466214,17614.41921200091,1110,0,20573.94604237605,49040.6483923749
MONA-RBY-WAVES-DGB-LBC-NEOS-EXCL-XMR,1213.745051680928,17044.644201502873,1152,0,22313.990572507304,42054.46545826516
SPR-NEO-VRM-EMC-STEEM-BYC-VTC-GRC,2663.0768777100398,34923.55923604284,1342,0,63598.51493545499,84894.06018615142
LSK-XST-SLR-EBST-DGB-EGC-ZEC-IOP,3038.4404788095635,42288.09302840152,1386,0,21289.7078978028,95036.47102202711
XST-EXCL-XLM-TX-WAVES-VIA-EXP-REP,1649.2548066586492,23636.63739415739,1252,0,22246.39955788621,60375.59861415207
XCP-BYC-DOGE-XST-DOPE-XVG-POT-CURE,2677.987928971743,36255.729665110295,1294,0,44587.66449015675,81901.54706720308
AUR-EXP-LSK-LBC-EMC-ERC-DGB-NEO,1703.9464571570018,24894.983407366457,1242,0,64109.229187295576,60866.54993691193
ETH-XMR-IOC-FLO-SLR-RVR-ERC-CLAM,866.2483848167591,11563.333061181804,1098,8,14535.369162424104,29667.07036760103
ETC-DGB-CLAM-AUR-SHIFT-SPR-ETH-EXCL,892.2000433866152,11738.159757634792,1160,22,13589.866787366918,31798.683912601664
XMY-XMG-BSD-NXS-RVR-SEQ-VRM-RDD,3518.2444010125023,48375.15481662354,1314,0,20880.71918966197,90197.77840707121
AMP-XRP-SHIFT-REP-VRM-XMY-SYS-XCP,1127.0918546757282,14576.299318416432,1216,0,13252.355521072675,34785.76607756808
DMD-NEO-DOPE-NAV-REP-BTC-SEQ-LSK,2833.8193008873773,49356.89388173554,1080,118,70026.16176741774,110539.80135233975
ABY-OK-PPC-AUR-ZCL-SEQ-XMR-LSK,2790.2747048845104,38137.9775143383,1352,0,22757.32994642212,85663.48563396666
SEQ-CLAM-SLR-TX-DASH-LSK-AEON-NLG,1281.9937137681482,18689.82151936106,1160,0,19478.85338067279,40678.92961276467
XST-ABY-SHIFT-CLOAK-EXCL-NLG-XRP-REP,2167.190639730239,28708.708425470482,1296,0,25793.82419374931,72969.87508210805
BURST-FLO-CLAM-CLOAK-EBST-XRP-DGB-CURE,2022.2864293572,26810.472756572024,1308,0,21358.71836948752,68401.84450758458
PIVX-AMP-DOGE-ETC-ERC-BTC-XMR-RBY,497.7421441673626,8021.241208623486,863,89,14445.530800807035,24207.086148664526
BLK-NAV-NEOS-NLG-BYC-NXS-SBD-ZEC,1120.4776926248373,13964.629002689822,1170,0,13039.155171408183,34593.035497420344
RBY-BCY-REP-NAV-NXS-EMC-DASH-PPC,889.6442669297986,12131.983487068195,1104,0,14434.210039404523,32391.984544791336
AUR-DGB-BURST-PIVX-XST-OK-LTC-ERC,1962.447844505382,27986.729819905704,1266,0,22252.060794118912,73396.88875934941
LSK-ZEC-NAV-XLM-BYC-XMR-RDD-DOGE,1072.8229476104934,17283.211079499153,1064,0,25601.79407020488,48678.01871392477
BYC-LBC-XVG-DASH-POT-STEEM-DMD-XRP,1535.3583870643063,22999.69817761748,1172,0,42364.73956293664,52765.88052187555
IOC-FLO-ERC-PTC-POT-EGC-BYC-RBY,1287.9890054919156,16378.130893687448,1234,0,15458.012128790971,40011.77823083554
AUR-XMY-VTC-LBC-LTC-BLK-STEEM-ERC,1261.933578087401,18725.98346040025,1180,0,17660.3738045538,43796.807239402406
FLO-TX-EFL-DASH-NAV-SEQ-REP-EXP,1112.3617926129402,15413.567175937469,1174,0,15274.002043484677,36770.12219777363
STRAT-BYC-CLAM-DMD-GRS-LTC-CLOAK-SHIFT,2517.2957499463278,33113.55263003757,1320,0,51610.947413190865,94927.5697716575
ETH-BLK-PIVX-VTC-ENRG-BTC-BURST-XMY,890.1826315483149,15164.468990998712,995,99,17604.31870999831,38247.62702782858
XVG-ENRG-ZEC-STRAT-BURST-AMP-IOP-XLM,1397.1855832635588,19015.5937267273,1306,0,40675.35640314556,48555.82036914097
IOP-AMP-SHIFT-FLO-ABY-CLOAK-SBD-DGB,1930.3709457297427,23522.95065886219,1368,0,18126.225900122554,58075.77227722939
TX-LBC-IOP-NXS-EMC-BSD-AEON-ERC,2200.3793927822176,30129.033812000755,1386,0,16781.831085112215,66179.81434516437
CLOAK-NEOS-SPR-LTC-IOP-CURE-ERC-BRK,2418.191151207309,29424.095229524366,1380,0,21526.09352277245,67918.33702906329
GRS-STEEM-NLG-EXP-IOC-SEQ-BTC-PIVX,1332.0192456347445,19630.382448813296,1062,98,42356.18876324232,54641.17503645422
SHIFT-ZCL-EFL-EXCL-EMC-TX-DGB-AMP,2199.8539017531257,29730.74176602631,1392,0,17507.17050955512,74464.59583371867
BLK-BYC-DOGE-GRC-BCY-DASH-ABY-IOC,628.8156228118287,8272.311788272249,1016,0,10369.03890147425,19818.838707091527
LSK-NAV-GRC-LBC-CLAM-FLO-SPR-RBY,910.531327791962,11116.616518748879,1152,0,14250.95455644338,27877.930808166104
NLG-RBY-FLO-DMD-GRC-BTC-ZEC-WAVES,510.09176748848415,7413.939022418038,896,86,11832.273562453924,21903.5582020055
DASH-NAV-LTC-PIVX-NXS-EMC-WAVES-XMY,1266.0523758987724,20077.790193082936,1092,0,19640.259489688367,48361.29089521469
SLR-LTC-CLOAK-BSD-NLG-NEOS-LSK-EXCL,1705.9262662422334,24607.270235952434,1180,0,27802.928009775176,57785.534163138254
ABY-BRK-IOC-EBST-AEON-XMR-DASH-XRP,2214.508941683513,30684.661486809735,1252,0,16469.10418238901,63182.486089383936
DOPE-PIVX-BURST-VIA-VTC-LBC-SBD-EBST,3221.2566334974645,43729.317292220105,1328,0,19505.348192874662,90706.9591153228
BSD-MONA-NEOS-AEON-ZEC-RVR-STEEM-DASH,1631.0862503709407,23170.65295308842,1184,0,23022.21725429772,54244.73426192647
DCR-SYS-AMP-CLOAK-XMG-TX-STRAT-MONA,1961.5672041941434,27138.473342908477,1324,0,31052.297624786603,75931.9804145804
